Orthogroup	schistosoma_mansoni	s.mekongi
OG0007375	Smp_330010.1, Smp_332090.1, Smp_332090.2	KAK4468081.1
OG0007376	Smp_146760.1	KAK4468213.1
OG0007377	Smp_172180.1	KAK4468390.1
OG0007378	Smp_016870.1, Smp_016870.2	KAK4468466.1
OG0007379	Smp_156740.1	KAK4468625.1
OG0007380	Smp_344920.1	KAK4469400.1
OG0007381	Smp_335980.1	KAK4469440.1
OG0007382	Smp_170770.1, Smp_170770.2	KAK4470210.1
OG0007383	Smp_340160.1	KAK4470687.1
OG0007384	Smp_124000.1	KAK4472222.1
OG0007385	Smp_188580.1	KAK4472614.1
OG0007386	Smp_141270.1	KAK4473100.1
OG0007387	Smp_176950.1	KAK4473326.1
OG0007388	Smp_194390.1	KAK4473455.1
OG0007389	Smp_345420.1, Smp_345420.2	KAK4474510.1
OG0007390	Smp_153540.1	KAK4474753.1
OG0007391	Smp_344640.1	KAK4474834.1
OG0007392	Smp_135390.1	KAK4475240.1
OG0007393	Smp_022450.1	KAK4475653.1, KAK4475651.1
OG0007394	Smp_031180.1, Smp_031180.2	KAK4475692.1
OG0007414	Smp_153550.1	KAK4474752.1
OG0007415	Smp_175550.1	KAK4473772.1
OG0007416	Smp_328540.1	KAK4469831.1, KAK4469830.1
OG0007417	Smp_322990.1	KAK4474265.1
OG0007418	Smp_062560.1	KAK4470409.1
OG0007419	Smp_158750.1	KAK4475821.1
OG0007420	Smp_244000.1	KAK4475117.1
OG0007421	Smp_127860.1	KAK4467843.1
OG0007422	Smp_015440.1	KAK4474958.1
OG0007423	Smp_130610.1	KAK4474957.1
OG0007424	Smp_144120.1	KAK4473477.1
OG0007425	Smp_344000.1	KAK4469795.1
OG0007426	Smp_309355.1	KAK4468639.1
OG0007427	Smp_337830.3	KAK4468539.1
OG0007428	Smp_163140.1	KAK4475076.1
OG0007429	Smp_162980.1	KAK4474328.1
OG0007430	Smp_124600.1	KAK4469110.1
OG0007431	Smp_082570.1	KAK4468279.1
OG0007432	Smp_333790.1	KAK4469563.1
OG0007433	Smp_326670.1	KAK4471470.1
OG0007434	Smp_023710.1	KAK4471467.1
OG0007435	Smp_134870.1	KAK4471216.1
OG0007436	Smp_072450.1	KAK4473281.1
OG0007437	Smp_347420.1	KAK4469908.1
OG0007438	Smp_059240.1	KAK4476313.1
OG0007439	Smp_323910.1	KAK4474936.1
OG0007440	Smp_314250.1	KAK4468324.1
OG0007441	Smp_018290.1	KAK4471901.1
OG0007442	Smp_129070.1	KAK4472726.1
OG0007444	Smp_345730.1	KAK4472057.1
OG0007446	Smp_135940.1	KAK4474671.1
OG0007448	Smp_000075.1	KAK4474028.1
OG0007450	Smp_030350.1	KAK4471634.1
OG0007451	Smp_015820.1	KAK4474385.1
OG0007452	Smp_150430.1	KAK4472271.1
OG0007453	Smp_341450.1	KAK4470748.1
OG0007454	Smp_045060.1	KAK4472525.1
OG0007455	Smp_000630.1	KAK4471604.1
OG0007456	Smp_080560.1	KAK4476137.1
OG0007457	Smp_034530.1	KAK4472428.1
OG0007458	Smp_137360.1	KAK4474097.1
OG0007459	Smp_132010.1	KAK4474423.1
OG0007460	Smp_012280.1	KAK4469329.1
OG0007461	Smp_042400.1	KAK4470764.1
OG0007462	Smp_245940.1	KAK4473121.1
OG0007463	Smp_008850.1	KAK4470639.1
OG0007464	Smp_194410.1	KAK4473456.1
OG0007466	Smp_161040.1	KAK4472734.1
OG0007467	Smp_134040.1	KAK4469053.1
OG0007469	Smp_211050.1	KAK4470259.1
OG0007470	Smp_341460.1	KAK4470754.1
OG0007472	Smp_213860.1	KAK4473791.1
OG0007473	Smp_141250.1	KAK4472999.1
OG0007474	Smp_099210.1	KAK4473385.1
OG0007475	Smp_172440.1	KAK4472289.1
OG0007476	Smp_148980.1	KAK4470118.1
OG0007477	Smp_104370.1	KAK4468966.1
OG0007480	Smp_248000.1	KAK4468940.1
OG0007481	Smp_129410.1	KAK4471770.1
OG0007482	Smp_340270.1	KAK4469343.1
OG0007483	Smp_166300.1	KAK4473805.1
OG0007484	Smp_000950.1	KAK4471249.1
OG0007485	Smp_161650.1	KAK4471129.1
OG0007486	Smp_036920.1	KAK4470092.1
OG0007487	Smp_119920.1	KAK4470555.1
OG0007488	Smp_245610.1	KAK4469326.1
OG0007489	Smp_328730.1	KAK4469775.1, KAK4469776.1
OG0007490	Smp_123270.1	KAK4468796.1
OG0007491	Smp_154900.1	KAK4469928.1
OG0007492	Smp_113740.1	KAK4467969.1
OG0007493	Smp_035010.1	KAK4472832.1
OG0007494	Smp_157940.1	KAK4475067.1
OG0007495	Smp_344330.1	KAK4470512.1
OG0007496	Smp_018990.1	KAK4471087.1
OG0007497	Smp_342850.1	KAK4469984.1
OG0007499	Smp_136620.1	KAK4469917.1
OG0007500	Smp_301790.1	KAK4474182.1
OG0007501	Smp_133580.1	KAK4469889.1
OG0007502	Smp_075560.1	KAK4475423.1
OG0007503	Smp_159380.1	KAK4469260.1
OG0007504	Smp_171730.1	KAK4475618.1
OG0007505	Smp_340350.1	KAK4469071.1
OG0007506	Smp_267230.1	KAK4467814.1
OG0007507	Smp_333510.1	KAK4472082.1
OG0007508	Smp_027370.1	KAK4470929.1
OG0007509	Smp_321840.1	KAK4475782.1
OG0007510	Smp_243700.1	KAK4471394.1, KAK4471395.1
OG0007511	Smp_171550.1	KAK4469580.1
OG0007512	Smp_210310.1	KAK4469547.1
OG0007513	Smp_081190.1	KAK4472479.1
OG0007514	Smp_343070.1	KAK4470906.1
OG0007515	Smp_074190.1	KAK4468878.1
OG0007516	Smp_078720.1	KAK4473591.1
OG0007517	Smp_080320.1	KAK4472921.1
OG0007518	Smp_105220.1	KAK4472416.1
OG0007520	Smp_035480.1	KAK4473099.1
OG0007521	Smp_345610.1	KAK4472922.1
OG0007522	Smp_104660.1	KAK4473561.1
OG0007523	Smp_136050.1	KAK4474650.1
OG0007524	Smp_343800.1	KAK4470369.1
OG0007525	Smp_212930.1	KAK4471018.1
OG0007526	Smp_124010.1	KAK4473235.1
OG0007527	Smp_158910.1	KAK4470185.1
OG0007528	Smp_310240.1	KAK4472816.1
OG0007529	Smp_154500.1	KAK4474829.1
OG0007530	Smp_103830.1	KAK4473869.1
OG0007531	Smp_152760.1	KAK4472392.1
OG0007532	Smp_165610.1	KAK4472019.1
OG0007533	Smp_038540.1	KAK4474402.1
OG0007534	Smp_242430.1	KAK4474776.1
OG0007535	Smp_316100.1, Smp_316100.2	KAK4468432.1
OG0007538	Smp_074460.1	KAK4474897.1
OG0007539	Smp_103320.1	KAK4475505.1
OG0007540	Smp_316090.1	KAK4468581.1
OG0007541	Smp_334980.1	KAK4475933.1
OG0007543	Smp_155380.1	KAK4474556.1
OG0007544	Smp_343010.1	KAK4472316.1
OG0007545	Smp_330830.1	KAK4468088.1
OG0007546	Smp_171130.1	KAK4469303.1
OG0007547	Smp_015760.1	KAK4474447.1
OG0007549	Smp_057210.1	KAK4472511.1
OG0007550	Smp_029820.1	KAK4471360.1
OG0007551	Smp_159950.1	KAK4471139.1
OG0007552	Smp_097710.1	KAK4473047.1
OG0007553	Smp_081420.1	KAK4475469.1
OG0007554	Smp_246020.1	KAK4472798.1
OG0007555	Smp_343020.1	KAK4472314.1
OG0007558	Smp_136090.1	KAK4472318.1
OG0007559	Smp_129080.1	KAK4472192.1
OG0007560	Smp_168240.1	KAK4473621.1
OG0007561	Smp_003930.1	KAK4473192.1
OG0007562	Smp_136950.1	KAK4470914.1
OG0007563	Smp_102040.1	KAK4468365.1
OG0007564	Smp_343850.1	KAK4470540.1
OG0007565	Smp_244670.1	KAK4473332.1
OG0007566	Smp_083980.1	KAK4471545.1
OG0007568	Smp_335020.1	KAK4475535.1
OG0007569	Smp_146910.1	KAK4474717.1
OG0007570	Smp_176960.1	KAK4473305.1
OG0007571	Smp_343480.1	KAK4468693.1
OG0007572	Smp_024590.1	KAK4470464.1
OG0007573	Smp_094250.1	KAK4472061.1
OG0007574	Smp_092180.1	KAK4468506.1
OG0007576	Smp_324280.1	KAK4475421.1
OG0007577	Smp_055630.1	KAK4470957.1
OG0007578	Smp_079490.1	KAK4468753.1
OG0007579	Smp_345560.1	KAK4474362.1
OG0007580	Smp_139250.1	KAK4473430.1
OG0007581	Smp_141490.1	KAK4468579.1
OG0007582	Smp_205840.1	KAK4475224.1
OG0007584	Smp_177010.1	KAK4471506.1
OG0007587	Smp_152300.1	KAK4473053.1
OG0007588	Smp_003410.1	KAK4473238.1
OG0007589	Smp_021130.1	KAK4469970.1
OG0007593	Smp_133830.1	KAK4474692.1
OG0007594	Smp_098560.1	KAK4469218.1
OG0007595	Smp_019310.1	KAK4474055.1
OG0007596	Smp_021760.1	KAK4469961.1
OG0007597	Smp_067430.1	KAK4468730.1
OG0007598	Smp_309350.1	KAK4468629.1
OG0007599	Smp_067400.1	KAK4468736.1
OG0007601	Smp_089050.1	KAK4471016.1
OG0007602	Smp_015900.1	KAK4470829.1
OG0007604	Smp_146480.1	KAK4472521.1
OG0007605	Smp_343470.1	KAK4474189.1
OG0007606	Smp_210720.1	KAK4471296.1
OG0007608	Smp_000880.1	KAK4471197.1
OG0007609	Smp_015050.1	KAK4467937.1
OG0007610	Smp_038680.1	KAK4470250.1
OG0007611	Smp_327360.1	KAK4469888.1
OG0007613	Smp_021220.1	KAK4469060.1
OG0007614	Smp_342060.1	KAK4469106.1
OG0007615	Smp_072470.1	KAK4473259.1
OG0007616	Smp_121130.1	KAK4476108.1
OG0007617	Smp_175410.1	KAK4469363.1
OG0007618	Smp_041700.1	KAK4469210.1
OG0007619	Smp_005960.1	KAK4467673.1
OG0007620	Smp_300720.1	KAK4467946.1
OG0007621	Smp_094640.1	KAK4468310.1
OG0007622	Smp_131290.1	KAK4468452.1
OG0007623	Smp_317660.1, Smp_317640.1	KAK4468476.1
OG0007624	Smp_123220.1	KAK4468806.1
OG0007625	Smp_181070.1	KAK4469533.1
OG0007627	Smp_335370.1	KAK4469842.1
OG0007628	Smp_103340.1	KAK4469969.1
OG0007629	Smp_138340.1	KAK4471362.1
OG0007630	Smp_063330.1	KAK4471454.1
OG0007631	Smp_181410.1	KAK4471708.1
OG0007632	Smp_204880.1	KAK4471946.1
OG0007633	Smp_085180.1	KAK4472883.1
OG0007634	Smp_040550.1	KAK4473506.1
OG0007635	Smp_071050.1	KAK4473813.1
OG0007636	Smp_174510.1	KAK4473958.1
OG0007637	Smp_045010.1	KAK4473980.1
OG0007638	Smp_096390.1	KAK4474222.1
OG0007639	Smp_244530.1	KAK4474451.1
OG0007640	Smp_195070.1, Smp_195070.2	KAK4474894.1
OG0007641	Smp_341210.1	KAK4475199.1
OG0007642	Smp_194280.1	KAK4476117.1
OG0007667	Smp_172480.1	KAK4468511.1
OG0007669	Smp_333730.1	KAK4471492.1
OG0007670	Smp_345650.1	KAK4475851.1
OG0007671	Smp_245310.1	KAK4475724.1
OG0007672	Smp_060160.1	KAK4474825.1
OG0007673	Smp_156230.1	KAK4468470.1
OG0007674	Smp_213630.1	KAK4468042.1
OG0007675	Smp_141160.1	KAK4472900.1
OG0007677	Smp_034490.1	KAK4472434.1
OG0007678	Smp_327800.1	KAK4469067.1, KAK4469068.1
OG0007680	Smp_124380.1	KAK4469372.1
OG0007681	Smp_041550.1	KAK4467627.1
OG0007682	Smp_163950.1	KAK4468921.1
OG0007683	Smp_143580.1	KAK4469593.1
OG0007684	Smp_066990.1	KAK4470656.1
OG0007685	Smp_148180.1	KAK4475409.1
OG0007686	Smp_072100.1	KAK4469567.1
OG0007689	Smp_164740.1	KAK4476309.1
OG0007690	Smp_331220.1	KAK4468861.1
OG0007691	Smp_138160.1	KAK4472094.1
OG0007692	Smp_147470.1	KAK4474527.1
OG0007693	Smp_073210.1	KAK4472649.1
OG0007694	Smp_162640.1	KAK4471979.1
OG0007696	Smp_138110.1	KAK4472103.1
OG0007697	Smp_060750.1	KAK4473628.1
OG0007698	Smp_095350.1	KAK4469976.1
OG0007699	Smp_126420.1	KAK4471553.1
OG0007700	Smp_324210.1	KAK4475355.1
OG0007701	Smp_341940.1	KAK4469183.1
OG0007703	Smp_083800.1	KAK4473855.1
OG0007704	Smp_315740.2	KAK4474468.1
OG0007705	Smp_098960.1	KAK4471101.1
OG0007706	Smp_062830.1	KAK4470202.1
OG0007707	Smp_302370.1	KAK4473682.1
OG0007708	Smp_024120.1	KAK4475307.1
OG0007709	Smp_309220.1	KAK4471588.1
OG0007710	Smp_124770.1, Smp_124770.2	KAK4475110.1
OG0007711	Smp_145470.1	KAK4470553.1
OG0007712	Smp_042780.1	KAK4470348.1
OG0007714	Smp_344120.1	KAK4473675.1
OG0007715	Smp_136200.1	KAK4472292.1
OG0007717	Smp_198790.1	KAK4468204.1
OG0007719	Smp_312860.1	KAK4470281.1
OG0007720	Smp_033770.1	KAK4472236.1, KAK4474209.1
OG0007721	Smp_157240.1	KAK4469263.1
OG0007722	Smp_082290.1	KAK4468519.1
OG0007723	Smp_244860.1	KAK4476195.1
OG0007725	Smp_211080.1	KAK4471155.1
OG0007727	Smp_043110.1	KAK4470551.1
OG0007729	Smp_098550.1	KAK4469216.1
OG0007730	Smp_032930.1	KAK4476049.1
OG0007731	Smp_006560.1	KAK4472615.1
OG0007732	Smp_149720.1	KAK4473540.1
OG0007733	Smp_317600.1	KAK4468444.1
OG0007734	Smp_337795.1	KAK4472951.1
OG0007735	Smp_315000.1	KAK4468154.1
OG0007736	Smp_073540.1	KAK4472845.1
OG0007737	Smp_131350.1	KAK4468460.1
OG0007738	Smp_162840.1	KAK4475195.1
OG0007739	Smp_076370.1	KAK4474515.1
OG0007740	Smp_340330.1	KAK4475878.1
OG0007741	Smp_350410.1, Smp_349550.1	KAK4475549.1
OG0007743	Smp_026260.1	KAK4471421.1
OG0007745	Smp_068420.1	KAK4469848.1
OG0007746	Smp_114435.1	KAK4473322.1
OG0007747	Smp_334680.1	KAK4468898.1
OG0007748	Smp_245530.1	KAK4469981.1
OG0007749	Smp_053130.1	KAK4470195.1
OG0007750	Smp_168140.1	KAK4474859.1
OG0007751	Smp_345980.1	KAK4470054.1
OG0007752	Smp_152190.1	KAK4473069.1
OG0007753	Smp_019620.1	KAK4475958.1
OG0007754	Smp_320540.1	KAK4473450.1
OG0007756	Smp_079750.1	KAK4471327.1
OG0007757	Smp_247350.1, Smp_247350.2	KAK4469645.1, KAK4467277.1
OG0007759	Smp_078270.1	KAK4474413.1
OG0007760	Smp_150150.1	KAK4470312.1
OG0007762	Smp_068580.1	KAK4469238.1
OG0007763	Smp_320330.1	KAK4473584.1
OG0007764	Smp_024150.1	KAK4475310.1
OG0007765	Smp_055960.1	KAK4473518.1
OG0007768	Smp_203410.1	KAK4475752.1
OG0007769	Smp_175740.1	KAK4467817.1
OG0007770	Smp_349620.1	KAK4473949.1
OG0007771	Smp_342350.1	KAK4469132.1
OG0007774	Smp_145010.1	KAK4470794.1
OG0007775	Smp_175420.1	KAK4470042.1
OG0007776	Smp_136990.1	KAK4470926.1
OG0007777	Smp_070930.1	KAK4470695.1
OG0007778	Smp_213160.1	KAK4474151.1
OG0007780	Smp_213870.1	KAK4473792.1
OG0007782	Smp_025680.1	KAK4472311.1, KAK4472312.1
OG0007783	Smp_069820.1	KAK4468139.1
OG0007784	Smp_303970.1	KAK4469946.1
OG0007785	Smp_066520.1	KAK4468764.1
OG0007789	Smp_345480.2, Smp_345480.1	KAK4468239.1
OG0007790	Smp_334480.1, Smp_334480.2	KAK4467999.1
OG0007791	Smp_000430.1	KAK4471587.1
OG0007792	Smp_051120.1	KAK4468942.1
OG0007793	Smp_137600.1	KAK4475600.1
OG0007794	Smp_090230.1	KAK4474819.1
OG0007795	Smp_007570.1	KAK4471955.1
OG0007796	Smp_175500.1	KAK4471889.1
OG0007797	Smp_346100.1	KAK4472287.1
OG0007798	Smp_167870.1	KAK4467377.1, KAK4475808.1
OG0007799	Smp_179110.2, Smp_179110.1	KAK4475642.1, KAK4467401.1
OG0007800	Smp_180660.1	KAK4467582.1, KAK4475843.1
OG0007801	Smp_140180.1	KAK4467616.1
OG0007802	Smp_140140.1	KAK4467948.1
OG0007803	Smp_344730.1	KAK4468128.1
OG0007804	Smp_056770.1	KAK4468332.1
OG0007805	Smp_002070.1	KAK4468829.1
OG0007806	Smp_051130.1	KAK4468943.1
OG0007807	Smp_004710.1	KAK4469122.1
OG0007808	Smp_201700.1	KAK4469824.1
OG0007809	Smp_070100.1	KAK4470439.1
OG0007810	Smp_329330.2, Smp_329330.1	KAK4470562.1
OG0007811	Smp_136860.1	KAK4470901.1
OG0007812	Smp_343060.1	KAK4470903.1, KAK4470905.1
OG0007813	Smp_063500.1	KAK4471236.1
OG0007814	Smp_326250.1	KAK4471315.1
OG0007815	Smp_030180.1	KAK4471378.1
OG0007816	Smp_095980.1	KAK4471816.1
OG0007817	Smp_340860.1	KAK4471819.1
OG0007818	Smp_323010.1	KAK4472895.1
OG0007819	Smp_077000.1	KAK4473027.1
OG0007820	Smp_139240.1	KAK4473420.1
OG0007821	Smp_187140.1	KAK4473650.1
OG0007822	Smp_037780.1	KAK4473916.1
OG0007823	Smp_095480.1	KAK4473959.1
OG0007824	Smp_099770.1	KAK4474109.1
OG0007825	Smp_124750.1	KAK4475108.1
OG0007826	Smp_075360.1	KAK4475192.1
OG0007827	Smp_198890.1	KAK4475499.1, KAK4476053.1
OG0007847	Smp_015100.1	KAK4467610.1
OG0007848	Smp_084900.1	KAK4471338.1
OG0007850	Smp_147820.1	KAK4469786.1
OG0007853	Smp_200800.1	KAK4472622.1
OG0007854	Smp_062490.1	KAK4470404.1
OG0007856	Smp_047450.1	KAK4469004.1
OG0007858	Smp_039470.1, Smp_039470.2	KAK4469595.1
OG0007859	Smp_344040.1	KAK4473718.1
OG0007860	Smp_068720.1	KAK4469261.1
OG0007861	Smp_335190.1	KAK4475028.1
OG0007862	Smp_000620.1	KAK4471603.1
OG0007868	Smp_148630.1	KAK4473676.1
OG0007870	Smp_170620.1	KAK4473437.1
OG0007871	Smp_210960.1	KAK4476264.1
OG0007873	Smp_212880.1	KAK4475578.1
OG0007874	Smp_201730.1	KAK4469878.1
OG0007876	Smp_328630.1	KAK4469028.1
OG0007880	Smp_210750.1	KAK4472490.1
OG0007882	Smp_134690.1	KAK4469465.1
OG0007884	Smp_158660.1	KAK4468733.1
OG0007885	Smp_064390.1	KAK4468027.1
OG0007886	Smp_341740.1	KAK4475506.1
OG0007887	Smp_267000.1	KAK4470990.1
OG0007889	Smp_200460.1	KAK4473347.1
OG0007890	Smp_347480.1	KAK4472797.1
OG0007891	Smp_326270.1	KAK4471297.1
OG0007892	Smp_345060.1	KAK4468626.1
OG0007893	Smp_127370.1	KAK4474005.1
OG0007894	Smp_046910.1	KAK4469229.1
OG0007895	Smp_017280.1	KAK4469386.1
OG0007898	Smp_016540.1	KAK4469074.1
OG0007902	Smp_162350.2, Smp_162350.1	KAK4474902.1
OG0007907	Smp_241440.1	KAK4473922.1
OG0007908	Smp_089000.1	KAK4470047.1
OG0007909	Smp_027340.1	KAK4470925.1
OG0007911	Smp_043650.1	KAK4468235.1
OG0007912	Smp_144500.1	KAK4473836.1
OG0007913	Smp_086480.1	KAK4473087.1
OG0007915	Smp_346950.1	KAK4471209.1
OG0007918	Smp_031300.2, Smp_031300.1	KAK4475704.1
OG0007919	Smp_076320.1	KAK4474511.1
OG0007920	Smp_171310.1	KAK4470989.1
OG0007921	Smp_172520.1	KAK4468516.1
OG0007922	Smp_347580.1	KAK4472116.1
OG0007923	Smp_156250.1	KAK4471292.1
OG0007924	Smp_138130.1	KAK4472099.1
OG0007925	Smp_202470.1	KAK4470624.1
OG0007926	Smp_345360.1	KAK4475190.1, KAK4475191.1
OG0007927	Smp_087320.1	KAK4470755.1
OG0007928	Smp_346150.1	KAK4474353.1
OG0007929	Smp_344600.1	KAK4470501.1
OG0007930	Smp_204060.1	KAK4475877.1, KAK4475734.1, KAK4467518.1, KAK4475735.1
OG0007931	Smp_125250.1	KAK4467786.1
OG0007932	Smp_315800.1	KAK4468447.1
OG0007933	Smp_341910.1	KAK4468814.1
OG0007934	Smp_002060.1	KAK4468828.1
OG0007935	Smp_131160.1	KAK4469075.1
OG0007936	Smp_327770.1	KAK4469207.1
OG0007938	Smp_001590.1	KAK4469428.1
OG0007939	Smp_061390.1	KAK4469443.1
OG0007940	Smp_349920.1, Smp_349940.1	KAK4469613.1
OG0007941	Smp_241620.1	KAK4469689.1
OG0007942	Smp_043360.1	KAK4470534.1
OG0007943	Smp_149230.1	KAK4470954.1
OG0007944	Smp_123620.1	KAK4471257.1
OG0007945	Smp_122500.1	KAK4471489.1
OG0007946	Smp_000820.2, Smp_000820.1	KAK4471804.1
OG0007947	Smp_006680.1	KAK4472602.1
OG0007948	Smp_345800.1	KAK4472744.1
OG0007950	Smp_152310.1	KAK4473054.1
OG0007951	Smp_086470.1	KAK4473075.1
OG0007952	Smp_072500.1	KAK4473230.1
OG0007953	Smp_003280.1	KAK4473251.1
OG0007955	Smp_200110.1	KAK4473426.1
OG0007956	Smp_056060.1	KAK4473527.1
OG0007957	Smp_005470.1	KAK4473583.1
OG0007958	Smp_342120.1	KAK4473587.1
OG0007959	Smp_319910.1	KAK4473593.1
OG0007960	Smp_159020.1	KAK4473892.1, KAK4473891.1
OG0007961	Smp_319680.1	KAK4473956.1
OG0007962	Smp_128430.1	KAK4474261.1
OG0007963	Smp_075370.1	KAK4475193.1
OG0007964	Smp_084270.1	KAK4475875.1
OG0007965	Smp_036630.1	KAK4475907.1
OG0007992	Smp_342940.1	KAK4473928.1
OG0007993	Smp_312640.1	KAK4470168.1
OG0007994	Smp_134930.1	KAK4471225.1
OG0007996	Smp_157640.1	KAK4473427.1
OG0007999	Smp_347710.2, Smp_347710.1	KAK4475525.1
OG0008001	Smp_328980.1	KAK4467399.1, KAK4467400.1
OG0008003	Smp_133850.1	KAK4474651.1
OG0008004	Smp_153580.1	KAK4474749.1
OG0008006	Smp_189830.1	KAK4474281.1
OG0008009	Smp_337335.1	KAK4475788.1
OG0008010	Smp_011870.1	KAK4476202.1
OG0008011	Smp_012070.1	KAK4476194.1
OG0008014	Smp_059870.1	KAK4476209.1
OG0008015	Smp_100040.1	KAK4471509.1
OG0008016	Smp_070360.1	KAK4474326.1
OG0008017	Smp_336230.1	KAK4468193.1
OG0008018	Smp_346330.1	KAK4475167.1
OG0008019	Smp_127220.1	KAK4474138.1
OG0008022	Smp_140540.1	KAK4472580.1
OG0008027	Smp_061200.1	KAK4474984.1
OG0008029	Smp_319320.1	KAK4472172.1
OG0008031	Smp_200440.1	KAK4473273.1
OG0008032	Smp_341340.1	KAK4472916.1
OG0008037	Smp_248200.1	KAK4469265.1
OG0008038	Smp_135030.1	KAK4473992.1
OG0008039	Smp_335600.1	KAK4473620.1
OG0008041	Smp_103330.1	KAK4475504.1
OG0008042	Smp_135740.1	KAK4468537.1
OG0008044	Smp_060080.1	KAK4472674.1
OG0008045	Smp_000080.1, Smp_319230.1	KAK4474027.1
OG0008046	Smp_340510.1	KAK4467321.1
OG0008047	Smp_337750.1	KAK4471372.1
OG0008048	Smp_213370.1	KAK4471880.1
OG0008052	Smp_214050.1	KAK4468468.1
OG0008053	Smp_093980.1	KAK4472372.1
OG0008054	Smp_340460.1	KAK4470458.1
OG0008055	Smp_157210.1	KAK4474723.1
OG0008056	Smp_124510.1	KAK4472035.1
OG0008057	Smp_145370.1	KAK4470342.1
OG0008058	Smp_141930.1	KAK4468634.1
OG0008059	Smp_201950.1	KAK4471820.1
OG0008060	Smp_335660.1, Smp_335660.2	KAK4475626.1
OG0008061	Smp_317520.1, Smp_347320.1	KAK4468643.1
OG0008063	Smp_341780.1, Smp_346730.1	KAK4467447.1
OG0008064	Smp_134550.1	KAK4467645.1
OG0008065	Smp_125210.1	KAK4467792.1
OG0008066	Smp_192400.1	KAK4467962.1
OG0008067	Smp_342150.1	KAK4468101.1
OG0008068	Smp_131370.1	KAK4468462.1, KAK4468463.1
OG0008069	Smp_127130.1	KAK4468485.1
OG0008070	Smp_212310.1	KAK4468821.1
OG0008071	Smp_317800.1	KAK4468914.1
OG0008073	Smp_150650.1	KAK4470151.1
OG0008074	Smp_343590.1	KAK4470248.1
OG0008075	Smp_329420.1	KAK4470654.1
OG0008076	Smp_042120.1	KAK4470792.1
OG0008077	Smp_197950.1	KAK4470862.1
OG0008078	Smp_247330.1	KAK4470975.1
OG0008079	Smp_117340.1	KAK4471466.1
OG0008080	Smp_326550.1, Smp_326560.1	KAK4471582.1
OG0008081	Smp_340010.1	KAK4471583.1
OG0008082	Smp_126220.1	KAK4471956.1
OG0008083	Smp_138140.1	KAK4472098.1
OG0008084	Smp_126070.1	KAK4472360.1
OG0008085	Smp_201600.1	KAK4472437.1
OG0008086	Smp_200450.1	KAK4472447.1
OG0008087	Smp_129090.1	KAK4472731.1
OG0008088	Smp_105370.1	KAK4473032.1
OG0008089	Smp_035550.1	KAK4473123.1
OG0008090	Smp_003600.1	KAK4473219.1
OG0008091	Smp_124060.1	KAK4473226.1
OG0008092	Smp_344660.1	KAK4473625.1
OG0008093	Smp_319260.1	KAK4474053.1
OG0008094	Smp_132810.1	KAK4474070.1
OG0008095	Smp_157700.1	KAK4474633.1
OG0008096	Smp_180350.1, Smp_180350.2	KAK4474912.1
OG0008097	Smp_075330.1	KAK4475188.1
OG0008098	Smp_136480.1	KAK4475443.1
OG0008099	Smp_090805.1	KAK4475531.1
OG0008100	Smp_341820.1	KAK4475614.1
OG0008101	Smp_332970.1	KAK4476116.1
OG0008102	Smp_157910.1	KAK4476312.1
OG0008131	Smp_205570.1	KAK4468385.1
OG0008132	Smp_322340.1	KAK4475725.1
OG0008134	Smp_337875.1	KAK4473666.1
OG0008135	Smp_052150.1	KAK4470304.1
OG0008137	Smp_033590.1	KAK4472254.1
OG0008143	Smp_075030.1	KAK4471982.1
OG0008144	Smp_211040.1	KAK4470277.1
OG0008146	Smp_019060.1	KAK4471536.1
OG0008148	Smp_335350.1	KAK4469938.1
OG0008150	Smp_050280.1	KAK4470122.1
OG0008154	Smp_211140.1	KAK4471077.1
OG0008155	Smp_346690.1	KAK4469524.1
OG0008156	Smp_337090.1	KAK4474562.1
OG0008162	Smp_344220.1	KAK4475342.1
OG0008163	Smp_009390.1	KAK4468483.1
OG0008164	Smp_156730.1	KAK4469223.1
OG0008165	Smp_329680.1	KAK4470880.1
OG0008168	Smp_063300.1	KAK4471451.1
OG0008172	Smp_145490.1	KAK4470545.1
OG0008173	Smp_041540.1	KAK4467626.1
OG0008174	Smp_153070.1	KAK4467693.1
OG0008175	Smp_266890.1	KAK4468097.1
OG0008176	Smp_330080.1, Smp_330100.1, Smp_330100.2, Smp_330060.1, Smp_330070.1	KAK4468311.1
OG0008177	Smp_147060.1	KAK4468418.1
OG0008178	Smp_191970.1	KAK4468575.1
OG0008179	Smp_001890.1	KAK4468830.1
OG0008180	Smp_123090.1	KAK4468831.1
OG0008181	Smp_340080.1	KAK4469189.1
OG0008182	Smp_061400.1	KAK4469442.1
OG0008183	Smp_346140.1	KAK4470164.1
OG0008184	Smp_328990.1	KAK4470249.1
OG0008185	Smp_313330.1	KAK4470513.1
OG0008186	Smp_340840.1	KAK4470567.1
OG0008187	Smp_152530.1	KAK4470882.1
OG0008188	Smp_136870.1	KAK4470902.1
OG0008189	Smp_136760.1	KAK4471194.1
OG0008190	Smp_343210.1	KAK4471368.1
OG0008191	Smp_156310.1	KAK4471452.1
OG0008192	Smp_326640.1	KAK4471549.1, KAK4471550.1
OG0008193	Smp_191910.1	KAK4471584.1
OG0008194	Smp_190940.1	KAK4471846.1
OG0008195	Smp_144440.1	KAK4471867.1
OG0008196	Smp_326810.1	KAK4471909.1
