Orthogroup	fasciola_gigantica	schistosoma_japonicum
OG0005508	FGIG_10980, FGIG_10979	EWB00_005628.1, EWB00_005628.2
OG0005509	FGIG_11052	EWB00_004765.1, EWB00_004765.2
OG0005510	FGIG_11270	EWB00_006702.1, EWB00_006702.2
OG0005511	FGIG_11273	EWB00_004581.3, EWB00_004581.2, EWB00_004581.1, EWB00_004581.4
OG0005512	FGIG_11451	EWB00_010549.2, EWB00_010549.1, EWB00_010549.3, EWB00_010549.4
OG0005513	FGIG_11581	EWB00_001940, EWB00_001941
OG0005514	FGIG_11608	EWB00_001131.1, EWB00_001131.2
OG0005515	FGIG_11733	EWB00_005157
OG0005516	FGIG_11869	EWB00_006532
OG0005517	FGIG_11892	EWB00_003962
OG0005518	FGIG_11921	EWB00_004104.3, EWB00_004104.4, EWB00_004104.1, EWB00_004104.2
OG0005519	FGIG_12020	EWB00_001476.2, EWB00_001476.1, EWB00_001476.3
OG0005520	FGIG_12154	EWB00_011126.1, EWB00_011126.2, EWB00_011126.3
OG0005522	FGIG_12221	EWB00_001761
OG0005523	FGIG_12401	EWB00_002621
OG0005524	FGIG_12556	EWB00_003841
OG0005525	FGIG_12603	EWB00_002236.1, EWB00_002236.2
OG0005526	FGIG_12626	EWB00_004389.1, EWB00_004389.2
OG0005566	FGIG_00039	EWB00_009752.3, EWB00_009752.1, EWB00_009752.2
OG0005567	FGIG_00093	EWB00_002670
OG0005568	FGIG_09678, FGIG_00134	EWB00_007277.1, EWB00_007277.2
OG0005569	FGIG_00200	EWB00_006686
OG0005570	FGIG_00239, FGIG_04932, FGIG_06426, FGIG_03105	EWB00_005948.1, EWB00_005948.3
OG0005571	FGIG_00304	EWB00_002553
OG0005572	FGIG_00313	EWB00_005799.1, EWB00_005799.2
OG0005573	FGIG_00334	EWB00_009189
OG0005574	FGIG_00404, FGIG_00403	EWB00_005297
OG0005575	FGIG_00407	EWB00_006246
OG0005576	FGIG_00410	EWB00_006242.1, EWB00_006242.2
OG0005577	FGIG_00427	EWB00_011367, EWB00_011366
OG0005578	FGIG_00429	EWB00_002992
OG0005579	FGIG_00460	EWB00_009485, EWB00_009484
OG0005580	FGIG_00481	EWB00_005315.1, EWB00_005315.2, EWB00_005315.3
OG0005581	FGIG_00614, FGIG_00615	EWB00_006019
OG0005582	FGIG_00727	EWB00_002952
OG0005583	FGIG_12194, FGIG_00735	EWB00_000620.1, EWB00_000620.2
OG0005584	FGIG_00759	EWB00_002063.1, EWB00_002063.2
OG0005585	FGIG_00784	EWB00_005847.3, EWB00_005847.1, EWB00_005847.2
OG0005586	FGIG_00785	EWB00_005848.1, EWB00_005848.2, EWB00_005848.3, EWB00_005848.4
OG0005587	FGIG_00792	EWB00_007380.1, EWB00_007380.2
OG0005589	FGIG_00904	EWB00_000496
OG0005590	FGIG_00951	EWB00_006548
OG0005591	FGIG_00973	EWB00_010504
OG0005592	FGIG_01068	EWB00_006788.3, EWB00_006788.1, EWB00_006788.2
OG0005593	FGIG_01079	EWB00_007365.1, EWB00_007365.2
OG0005594	FGIG_01215	EWB00_003886
OG0005595	FGIG_01218	EWB00_009182
OG0005596	FGIG_01219	EWB00_003983.1, EWB00_003983.2
OG0005597	FGIG_01230	EWB00_002624
OG0005598	FGIG_08185, FGIG_01384	EWB00_011007
OG0005599	FGIG_01413	EWB00_000742.1, EWB00_000742.2
OG0005600	FGIG_01416, FGIG_01415	EWB00_010361
OG0005601	FGIG_01473, FGIG_01472	EWB00_007554
OG0005602	FGIG_01570, FGIG_01569	EWB00_007563.1, EWB00_007563.2, EWB00_007563.3
OG0005603	FGIG_01626	EWB00_004710, EWB00_004708, EWB00_004709
OG0005604	FGIG_01671	EWB00_006012
OG0005605	FGIG_01682	EWB00_004290
OG0005606	FGIG_06134, FGIG_01703	EWB00_003342
OG0005607	FGIG_07160, FGIG_01719	EWB00_001953
OG0005608	FGIG_01793, FGIG_01794	EWB00_003989
OG0005609	FGIG_01799	EWB00_011115
OG0005610	FGIG_01800	EWB00_007191, EWB00_007190
OG0005611	FGIG_01846	EWB00_006716.1, EWB00_006716.4, EWB00_006716.2, EWB00_006716.3
OG0005612	FGIG_01855	EWB00_000792.1, EWB00_000792.2
OG0005613	FGIG_01912	EWB00_001200.1, EWB00_001200.2
OG0005614	FGIG_01956	EWB00_003310.2, EWB00_003310.1, EWB00_003310.3
OG0005615	FGIG_01961	EWB00_007932
OG0005616	FGIG_01962	EWB00_007933.1, EWB00_007933.2
OG0005617	FGIG_01975	EWB00_009527.1, EWB00_009527.2
OG0005618	FGIG_01982	EWB00_006470.1, EWB00_006470.2
OG0005619	FGIG_01986	EWB00_004439.1, EWB00_004439.2
OG0005620	FGIG_02031	EWB00_011388.3, EWB00_011388.5, EWB00_011388.1, EWB00_011388.4
OG0005621	FGIG_02033	EWB00_007521.1, EWB00_007521.2, EWB00_007521.3
OG0005622	FGIG_02076	EWB00_003593.2, EWB00_003593.4, EWB00_003593.1, EWB00_003593.3
OG0005623	FGIG_02096	EWB00_001171
OG0005624	FGIG_02153	EWB00_004198
OG0005625	FGIG_02154	EWB00_004199
OG0005626	FGIG_02163	EWB00_001566.1, EWB00_001566.2, EWB00_001566.3
OG0005627	FGIG_02164, FGIG_02165	EWB00_001532
OG0005628	FGIG_02198	EWB00_006184
OG0005629	FGIG_02280	EWB00_011220.1, EWB00_011220.2, EWB00_011220.3, EWB00_011220.4
OG0005630	FGIG_02297, FGIG_11604	EWB00_001658.1, EWB00_001658.2, EWB00_001658.3
OG0005631	FGIG_02301, FGIG_11851	EWB00_009274
OG0005632	FGIG_02306	EWB00_005850
OG0005633	FGIG_02340	EWB00_009495.1, EWB00_009495.2, EWB00_009495.3
OG0005634	FGIG_02346	EWB00_007560.1, EWB00_007560.2, EWB00_007560.3
OG0005635	FGIG_02368	EWB00_008636
OG0005636	FGIG_02409	EWB00_009543
OG0005637	FGIG_02457	EWB00_007491
OG0005638	FGIG_02466	EWB00_002009
OG0005640	FGIG_02515	EWB00_001081
OG0005641	FGIG_02522	EWB00_008105
OG0005642	FGIG_02588	EWB00_003878
OG0005643	FGIG_02614	EWB00_006044.1, EWB00_006044.2
OG0005644	FGIG_02630	EWB00_011002.1, EWB00_011002.2
OG0005645	FGIG_02639	EWB00_011247
OG0005646	FGIG_02645	EWB00_001585
OG0005647	FGIG_06946, FGIG_02672	EWB00_008377
OG0005648	FGIG_02699	EWB00_003932
OG0005649	FGIG_02721	EWB00_004418
OG0005650	FGIG_11552, FGIG_02809	EWB00_008716
OG0005651	FGIG_12366, FGIG_02877	EWB00_004111.1, EWB00_004111.2
OG0005652	FGIG_02894	EWB00_010738.1, EWB00_010738.2
OG0005653	FGIG_02917, FGIG_04227	EWB00_005515.1, EWB00_005515.2
OG0005654	FGIG_02919	EWB00_004973
OG0005655	FGIG_02944	EWB00_002849
OG0005656	FGIG_02958	EWB00_000313.1, EWB00_000313.2
OG0005657	FGIG_03052	EWB00_005738.1, EWB00_005738.2
OG0005659	FGIG_03266	EWB00_000083
OG0005660	FGIG_03362	EWB00_002778, EWB00_002779
OG0005661	FGIG_03421, FGIG_03419, FGIG_03420	EWB00_008536
OG0005662	FGIG_03459	EWB00_001806.1, EWB00_001806.2
OG0005663	FGIG_03462	EWB00_008663
OG0005664	FGIG_03491, FGIG_03488, FGIG_03489	EWB00_004233
OG0005665	FGIG_03496	EWB00_010724
OG0005666	FGIG_03498	EWB00_001879, EWB00_001880
OG0005668	FGIG_03559	EWB00_000868.1, EWB00_000868.2
OG0005669	FGIG_03577	EWB00_000885
OG0005670	FGIG_03618	EWB00_007289, EWB00_007291
OG0005671	FGIG_03624	EWB00_005742.2, EWB00_005742.1, EWB00_005742.3
OG0005672	FGIG_03728	EWB00_006885
OG0005673	FGIG_03729	EWB00_006880.1, EWB00_006880.2
OG0005674	FGIG_03804, FGIG_03805	EWB00_003714
OG0005675	FGIG_03869, FGIG_03868	EWB00_007804
OG0005676	FGIG_03871	EWB00_010651.1, EWB00_010651.2, EWB00_010651.3, EWB00_010651.4
OG0005677	FGIG_03969	EWB00_010838
OG0005678	FGIG_03972, FGIG_03973	EWB00_003876.1, EWB00_003876.2
OG0005679	FGIG_04103	EWB00_004459.1, EWB00_004459.2
OG0005680	FGIG_04105	EWB00_010058.1, EWB00_010058.2, EWB00_010058.3
OG0005681	FGIG_04106	EWB00_010059
OG0005682	FGIG_04126	EWB00_002575
OG0005683	FGIG_04132	EWB00_004251.1, EWB00_004251.2
OG0005684	FGIG_04196	EWB00_002994
OG0005686	FGIG_04246, FGIG_10274	EWB00_001863.1, EWB00_001863.2
OG0005687	FGIG_04271	EWB00_008872
OG0005688	FGIG_04274	EWB00_010237
OG0005689	FGIG_04357	EWB00_000952
OG0005690	FGIG_04386	EWB00_010626.1, EWB00_010626.2
OG0005691	FGIG_04402, FGIG_04401	EWB00_004770
OG0005692	FGIG_04443	EWB00_006898
OG0005693	FGIG_04496	EWB00_007718
OG0005694	FGIG_04554	EWB00_008756, EWB00_008752, EWB00_008754
OG0005695	FGIG_04598, FGIG_04597, FGIG_04596	EWB00_002987, EWB00_002988
OG0005696	FGIG_04628	EWB00_007658
OG0005697	FGIG_08016, FGIG_04645	EWB00_005450
OG0005698	FGIG_04735	EWB00_001597, EWB00_001596
OG0005699	FGIG_04761	EWB00_006430.1, EWB00_006430.2
OG0005700	FGIG_04789, FGIG_12220, FGIG_04788	EWB00_007369
OG0005701	FGIG_04875	EWB00_011231
OG0005702	FGIG_04918	EWB00_000923
OG0005703	FGIG_04938	EWB00_003398
OG0005704	FGIG_04985	EWB00_007979
OG0005705	FGIG_05068	EWB00_006495
OG0005706	FGIG_05193	EWB00_000892.2, EWB00_000892.3, EWB00_000892.1, EWB00_000892.4, EWB00_000892.5, EWB00_000892.6
OG0005707	FGIG_11327, FGIG_05243	EWB00_000931
OG0005708	FGIG_05282	EWB00_010340.1, EWB00_010340.2
OG0005709	FGIG_05294	EWB00_001084
OG0005710	FGIG_05333	EWB00_008163, EWB00_008162
OG0005711	FGIG_05404	EWB00_007626
OG0005712	FGIG_05429	EWB00_005067
OG0005713	FGIG_05486	EWB00_004107
OG0005714	FGIG_05594	EWB00_000335
OG0005715	FGIG_05643	EWB00_008225
OG0005716	FGIG_05670	EWB00_010604.1, EWB00_010604.2
OG0005717	FGIG_05772	EWB00_001183
OG0005718	FGIG_05797	EWB00_007603
OG0005719	FGIG_05817	EWB00_006865.1, EWB00_006865.2
OG0005720	FGIG_06290, FGIG_06177, FGIG_05837	EWB00_002629
OG0005722	FGIG_06013, FGIG_06012, FGIG_06011	EWB00_000583, EWB00_000582
OG0005723	FGIG_06025	EWB00_006388
OG0005725	FGIG_06112	EWB00_001665
OG0005726	FGIG_06235	EWB00_010669.3, EWB00_010669.2, EWB00_010669.1
OG0005727	FGIG_06281	EWB00_008552
OG0005728	FGIG_06313	EWB00_010150, EWB00_000740, EWB00_000310, EWB00_010513, EWB00_009893
OG0005729	FGIG_06316	EWB00_003654.1, EWB00_003654.2, EWB00_003654.3
OG0005730	FGIG_06434	EWB00_003035
OG0005731	FGIG_06524	EWB00_000146.1, EWB00_000146.3, EWB00_000146.2
OG0005732	FGIG_06530	EWB00_010887
OG0005733	FGIG_06557	EWB00_001136
OG0005734	FGIG_06564	EWB00_008256
OG0005735	FGIG_06600	EWB00_004958.1, EWB00_004958.2
OG0005736	FGIG_06640	EWB00_001619
OG0005737	FGIG_06648	EWB00_010412
OG0005738	FGIG_06684	EWB00_009564
OG0005739	FGIG_06754	EWB00_006034
OG0005740	FGIG_06757	EWB00_002267
OG0005741	FGIG_06763	EWB00_005290.1, EWB00_005290.2
OG0005742	FGIG_06863	EWB00_002912
OG0005743	FGIG_06874	EWB00_002471
OG0005744	FGIG_06880	EWB00_003114
OG0005745	FGIG_06909	EWB00_007126
OG0005746	FGIG_06963	EWB00_009120.1, EWB00_009120.2
OG0005747	FGIG_07005	EWB00_004890
OG0005748	FGIG_07018, FGIG_07019	EWB00_000613
OG0005749	FGIG_07080	EWB00_006571, EWB00_006572
OG0005750	FGIG_07099	EWB00_009976
OG0005751	FGIG_07130	EWB00_003426.1, EWB00_003426.2
OG0005752	FGIG_07223	EWB00_001105.1, EWB00_001105.2, EWB00_001105.3
OG0005753	FGIG_07242	EWB00_007485, EWB00_007487
OG0005754	FGIG_07284	EWB00_000723
OG0005755	FGIG_07394	EWB00_004215
OG0005756	FGIG_07425	EWB00_001077.2, EWB00_001077.3, EWB00_001077.4, EWB00_001077.1
OG0005757	FGIG_07440	EWB00_010941.1, EWB00_010941.2, EWB00_010941.3, EWB00_010941.4
OG0005758	FGIG_07443	EWB00_002784
OG0005759	FGIG_07483	EWB00_006950.1, EWB00_006950.2
OG0005760	FGIG_07614	EWB00_010729.1, EWB00_010729.2, EWB00_010729.3
OG0005761	FGIG_07723	EWB00_002866
OG0005762	FGIG_07757	EWB00_001165.1, EWB00_001165.2
OG0005763	FGIG_07770	EWB00_003177.1, EWB00_003177.3, EWB00_003177.2, EWB00_003177.4
OG0005764	FGIG_07815	EWB00_000906
OG0005765	FGIG_07871	EWB00_003318
OG0005766	FGIG_07873	EWB00_009603
OG0005767	FGIG_07910	EWB00_009611
OG0005768	FGIG_07921	EWB00_011208
OG0005769	FGIG_07996	EWB00_003700.3, EWB00_003700.1, EWB00_003700.2
OG0005770	FGIG_08057	EWB00_010366
OG0005771	FGIG_08088	EWB00_010662.1, EWB00_010662.3, EWB00_010662.2
OG0005772	FGIG_08097	EWB00_008944
OG0005773	FGIG_08099	EWB00_009433
OG0005774	FGIG_08103	EWB00_009298.3, EWB00_009298.1, EWB00_009298.2, EWB00_009298.4
OG0005775	FGIG_08165	EWB00_002789, EWB00_002788
OG0005776	FGIG_09177, FGIG_08203	EWB00_008042
OG0005777	FGIG_08288	EWB00_002820
OG0005778	FGIG_08297, FGIG_10221	EWB00_006271
OG0005779	FGIG_08304	EWB00_005595, EWB00_010541
OG0005780	FGIG_08401	EWB00_008431.1, EWB00_008431.2, EWB00_008431.3
OG0005781	FGIG_08403	EWB00_006926.1, EWB00_006926.2
OG0005782	FGIG_08459	EWB00_000012
OG0005783	FGIG_08510	EWB00_001068.1, EWB00_001068.2
OG0005784	FGIG_08537	EWB00_006719
OG0005785	FGIG_08546	EWB00_008332.1, EWB00_008332.3, EWB00_008332.2, EWB00_008332.4
OG0005786	FGIG_08606	EWB00_009439
OG0005787	FGIG_10881, FGIG_08627	EWB00_010221.1, EWB00_010221.2
OG0005788	FGIG_12014, FGIG_08629	EWB00_000689
OG0005789	FGIG_08650, FGIG_12219	EWB00_007217
OG0005790	FGIG_08705	EWB00_007918, EWB00_007919
OG0005791	FGIG_08715	EWB00_000992
OG0005792	FGIG_08763, FGIG_11207	EWB00_009079
OG0005793	FGIG_08775	EWB00_005680
OG0005794	FGIG_08785	EWB00_004837.1, EWB00_004837.2, EWB00_004837.3
OG0005795	FGIG_08860, FGIG_08859	EWB00_003758
OG0005796	FGIG_08884	EWB00_006336, EWB00_006337
OG0005797	FGIG_08892	EWB00_005849
OG0005798	FGIG_08927, FGIG_08926	EWB00_002726
OG0005799	FGIG_08938	EWB00_002478.1, EWB00_002478.2, EWB00_002478.3
OG0005800	FGIG_08954	EWB00_001662, EWB00_001663
OG0005801	FGIG_11108, FGIG_08998	EWB00_006462
OG0005802	FGIG_09016	EWB00_011045
OG0005803	FGIG_09024	EWB00_003459.1, EWB00_003459.3, EWB00_003459.2, EWB00_003459.4
OG0005804	FGIG_09034	EWB00_005099
OG0005805	FGIG_09189	EWB00_006122
OG0005806	FGIG_09335	EWB00_001501.1, EWB00_001501.3, EWB00_001501.2, EWB00_001501.5, EWB00_001501.4
OG0005807	FGIG_09345	EWB00_007488
OG0005808	FGIG_09449	EWB00_006175
OG0005809	FGIG_09808, FGIG_09453	EWB00_000640
OG0005810	FGIG_09488	EWB00_007509.1, EWB00_007509.2
OG0005811	FGIG_09548	EWB00_010015
OG0005812	FGIG_09607	EWB00_003956
OG0005813	FGIG_09646	EWB00_002763
OG0005814	FGIG_09708	EWB00_009372.1, EWB00_009372.2
OG0005815	FGIG_09767	EWB00_010507.1, EWB00_010507.2, EWB00_010507.3
OG0005816	FGIG_09793	EWB00_002679
OG0005817	FGIG_09866	EWB00_004128.2, EWB00_004128.3, EWB00_004128.1
OG0005818	FGIG_09943	EWB00_001888
OG0005819	FGIG_10118	EWB00_010619.1, EWB00_010619.2, EWB00_010619.3, EWB00_010619.4, EWB00_010619.5
OG0005820	FGIG_10204	EWB00_003331.1, EWB00_003331.2
OG0005821	FGIG_10275	EWB00_006684
OG0005822	FGIG_10360	EWB00_001074
OG0005823	FGIG_10379	EWB00_003917
OG0005824	FGIG_10407	EWB00_005013.1, EWB00_005013.2
OG0005825	FGIG_10485	EWB00_006975.1, EWB00_006975.2, EWB00_006975.3
OG0005826	FGIG_10627	EWB00_001154.1, EWB00_001154.2, EWB00_001154.3, EWB00_001154.4
OG0005827	FGIG_10660	EWB00_000184
OG0005828	FGIG_10676	EWB00_001939
OG0005829	FGIG_10701	EWB00_000517
OG0005830	FGIG_10724	EWB00_010040
OG0005831	FGIG_10829	EWB00_010814.2, EWB00_010814.1, EWB00_010814.3
OG0005832	FGIG_10854	EWB00_004321.1, EWB00_004321.2, EWB00_004321.3
OG0005833	FGIG_10867	EWB00_009085
OG0005834	FGIG_11039, FGIG_11040	EWB00_008404
OG0005835	FGIG_11133	EWB00_007120, EWB00_007121
OG0005836	FGIG_11163	EWB00_007284
OG0005837	FGIG_11222	EWB00_004965.2, EWB00_004965.1
OG0005838	FGIG_11254	EWB00_005659
OG0005839	FGIG_11268	EWB00_001697
OG0005840	FGIG_11276	EWB00_009264.3, EWB00_009264.1, EWB00_009264.4, EWB00_009264.2, EWB00_009264.5
OG0005841	FGIG_11298	EWB00_003703
OG0005842	FGIG_11382	EWB00_008420
OG0005843	FGIG_11440	EWB00_006131
OG0005844	FGIG_11461	EWB00_008951
OG0005845	FGIG_11467	EWB00_008434.1, EWB00_008434.2, EWB00_008434.3, EWB00_008434.4, EWB00_008434.5, EWB00_008434.6, EWB00_008434.7
OG0005846	FGIG_11607	EWB00_005938.1, EWB00_005938.3, EWB00_005938.2
OG0005847	FGIG_11665	EWB00_006669.1, EWB00_006669.2, EWB00_006669.3
OG0005848	FGIG_11690	EWB00_010672
OG0005849	FGIG_11737, FGIG_11694	EWB00_006674
OG0005851	FGIG_11938	EWB00_005135.1, EWB00_005135.2
OG0005852	FGIG_12009	EWB00_005985
OG0005853	FGIG_12146	EWB00_010989.1, EWB00_010989.2
OG0005854	FGIG_12243	EWB00_001250.1, EWB00_001250.2
OG0005855	FGIG_12326	EWB00_009124.2, EWB00_009124.1, EWB00_009124.3
OG0005856	FGIG_12519	EWB00_004143.1, EWB00_004143.2, EWB00_004143.3, EWB00_004143.4
OG0005857	FGIG_12552	EWB00_009840
OG0005892	FGIG_00016	EWB00_001307.1, EWB00_001307.2
OG0005894	FGIG_00072, FGIG_00071, FGIG_00073	EWB00_004191
OG0005895	FGIG_00083, FGIG_00084	EWB00_005510
OG0005896	FGIG_00150	EWB00_007974, EWB00_007973
OG0005897	FGIG_00169	EWB00_000785
OG0005898	FGIG_00171	EWB00_010855
OG0005899	FGIG_00196	EWB00_000789
OG0005900	FGIG_00203	EWB00_004618.1, EWB00_004618.3, EWB00_004618.2
OG0005901	FGIG_00261	EWB00_003871
OG0005902	FGIG_03471, FGIG_00276	EWB00_002094
OG0005903	FGIG_00320	EWB00_006309.1, EWB00_006309.2, EWB00_006309.3
OG0005904	FGIG_00382	EWB00_007077
OG0005905	FGIG_00409	EWB00_006244
OG0005906	FGIG_00439	EWB00_010916
OG0005907	FGIG_00533	EWB00_007652.1, EWB00_007652.2
OG0005908	FGIG_00582	EWB00_004591
OG0005909	FGIG_00588	EWB00_004205
OG0005910	FGIG_00668	EWB00_010977
OG0005911	FGIG_00851	EWB00_001454, EWB00_001455
OG0005912	FGIG_00858	EWB00_001428
OG0005913	FGIG_00861	EWB00_011392.2, EWB00_011392.1, EWB00_011392.3
OG0005914	FGIG_00865	EWB00_009105
OG0005916	FGIG_00939	EWB00_001065
OG0005917	FGIG_00972	EWB00_010503
OG0005918	FGIG_00977	EWB00_002923.1, EWB00_002923.2, EWB00_002923.3, EWB00_002923.5, EWB00_002923.4
OG0005919	FGIG_01102	EWB00_008562
OG0005920	FGIG_01131	EWB00_007583.1, EWB00_007583.2
OG0005921	FGIG_01358	EWB00_010098
OG0005922	FGIG_01393	EWB00_010786.1, EWB00_010786.2
OG0005923	FGIG_01438	EWB00_003425.2, EWB00_010825, EWB00_003425.1
OG0005924	FGIG_01484, FGIG_01483	EWB00_002459
OG0005925	FGIG_01502	EWB00_007912.1, EWB00_007912.3, EWB00_007912.2
OG0005926	FGIG_01509	EWB00_004025
OG0005927	FGIG_01582, FGIG_01581	EWB00_005052.2, EWB00_005052.1
OG0005928	FGIG_01620	EWB00_008938.1, EWB00_008938.2
OG0005929	FGIG_01624	EWB00_011139
OG0005930	FGIG_01705	EWB00_003345
OG0005931	FGIG_01752, FGIG_01751	EWB00_006608.3, EWB00_006608.1, EWB00_006608.2
OG0005932	FGIG_01801	EWB00_007193, EWB00_007192
OG0005934	FGIG_01935	EWB00_002519
OG0005935	FGIG_01960	EWB00_007845
OG0005936	FGIG_02046	EWB00_011124.1, EWB00_011124.2
OG0005937	FGIG_02059, FGIG_02058	EWB00_004946
OG0005938	FGIG_02099	EWB00_006593
OG0005940	FGIG_02115	EWB00_010885
OG0005941	FGIG_02142	EWB00_011194.1, EWB00_011194.2, EWB00_011194.3
OG0005942	FGIG_02148	EWB00_007031
OG0005943	FGIG_02239	EWB00_010868, EWB00_004173.2, EWB00_004173.1
OG0005944	FGIG_02268	EWB00_006565
OG0005945	FGIG_02273	EWB00_007587.2, EWB00_007587.1
OG0005947	FGIG_02408	EWB00_003705
OG0005948	FGIG_02438	EWB00_001464
OG0005949	FGIG_02448	EWB00_008464.2, EWB00_008464.3, EWB00_008464.1, EWB00_008464.4
OG0005950	FGIG_02460	EWB00_005361
OG0005951	FGIG_02568	EWB00_008981
OG0005952	FGIG_02611	EWB00_008478
OG0005953	FGIG_02777	EWB00_008918.1, EWB00_008918.2
OG0005954	FGIG_02792, FGIG_02793	EWB00_002486.3, EWB00_002486.1, EWB00_002486.2
OG0005955	FGIG_02795	EWB00_006718
OG0005956	FGIG_02874	EWB00_006071
OG0005957	FGIG_02923, FGIG_12620	EWB00_002855
OG0005958	FGIG_02947	EWB00_009113.1, EWB00_009113.2
OG0005959	FGIG_10953, FGIG_03057	EWB00_006190.2, EWB00_006190.4, EWB00_006190.1, EWB00_006190.3
OG0005960	FGIG_03072	EWB00_008606
OG0005961	FGIG_03134	EWB00_008923
OG0005962	FGIG_03169	EWB00_009426
OG0005963	FGIG_03185	EWB00_007730
OG0005964	FGIG_03336	EWB00_007851
OG0005965	FGIG_03377	EWB00_006441
OG0005966	FGIG_03397	EWB00_007526
OG0005967	FGIG_03402	EWB00_006614.1, EWB00_006614.2
OG0005969	FGIG_03460	EWB00_001805
OG0005970	FGIG_03509	EWB00_002422
OG0005971	FGIG_03517	EWB00_006977.1
OG0005972	FGIG_03528	EWB00_008115.1, EWB00_008115.2, EWB00_008115.3
OG0005973	FGIG_03547	EWB00_009699.1, EWB00_009699.2
OG0005974	FGIG_03599	EWB00_005819
OG0005975	FGIG_03738	EWB00_006104
OG0005976	FGIG_03761	EWB00_002895.1, EWB00_002895.2, EWB00_002895.3
OG0005977	FGIG_03775	EWB00_003551
OG0005978	FGIG_03813	EWB00_005304
OG0005979	FGIG_07288	EWB00_006967
OG0005980	FGIG_03874	EWB00_007832
OG0005981	FGIG_03938	EWB00_008974
OG0005982	FGIG_04451, FGIG_03984	EWB00_009876, EWB00_009873
OG0005983	FGIG_04068	EWB00_005415
OG0005984	FGIG_04138	EWB00_010482, EWB00_010480
OG0005985	FGIG_04144	EWB00_006956
OG0005986	FGIG_04149	EWB00_002480.1, EWB00_002480.2
OG0005987	FGIG_04150	EWB00_002479
OG0005988	FGIG_04190	EWB00_009980
OG0005989	FGIG_04194	EWB00_008827
OG0005990	FGIG_04223	EWB00_007830.1, EWB00_007830.2, EWB00_007830.3, EWB00_007830.4
OG0005991	FGIG_04280, FGIG_04281	EWB00_008113
OG0005992	FGIG_04441, FGIG_04442	EWB00_006900, EWB00_006899
OG0005993	FGIG_04467	EWB00_004574.1, EWB00_004574.2
OG0005994	FGIG_04549	EWB00_006475
OG0005996	FGIG_04704	EWB00_008813.3, EWB00_008813.2, EWB00_008813.1
OG0005997	FGIG_04767	EWB00_005681
OG0005998	FGIG_04782	EWB00_010753
OG0005999	FGIG_04792	EWB00_007496
OG0006000	FGIG_04908	EWB00_000693.3, EWB00_000693.2, EWB00_000693.1
OG0006001	FGIG_04923	EWB00_000736, EWB00_000737
OG0006002	FGIG_04934	EWB00_003561
OG0006003	FGIG_04947	EWB00_003396
OG0006004	FGIG_05064	EWB00_007593
OG0006005	FGIG_05077	EWB00_001192.1, EWB00_001192.2
OG0006006	FGIG_05083	EWB00_004049
OG0006007	FGIG_05106	EWB00_006436
OG0006008	FGIG_05169	EWB00_007363.2, EWB00_007363.1, EWB00_007363.3
OG0006009	FGIG_05208	EWB00_007025
OG0006010	FGIG_05229	EWB00_003771
OG0006011	FGIG_05267, FGIG_05266	EWB00_000911
OG0006012	FGIG_05389	EWB00_004000
OG0006013	FGIG_05439	EWB00_002413
OG0006014	FGIG_05518	EWB00_008227.2, EWB00_008227.1
OG0006015	FGIG_05536	EWB00_001370.2
OG0006016	FGIG_05545	EWB00_008198, EWB00_008194, EWB00_008197
OG0006017	FGIG_05546	EWB00_008199
OG0006018	FGIG_05580	EWB00_011389.1, EWB00_011389.2
OG0006019	FGIG_05585	EWB00_001331, EWB00_001330, EWB00_001332
OG0006021	FGIG_05799	EWB00_010958
OG0006022	FGIG_05880	EWB00_004015.2, EWB00_004015.1, EWB00_004015.3
OG0006023	FGIG_05909	EWB00_005459
OG0006024	FGIG_05917	EWB00_002083
OG0006025	FGIG_05927	EWB00_004165.1, EWB00_004165.2
OG0006026	FGIG_05938	EWB00_008011
OG0006027	FGIG_05950	EWB00_001114
OG0006028	FGIG_05989	EWB00_007621
OG0006029	FGIG_06002	EWB00_001205.1, EWB00_001205.2, EWB00_001205.3
OG0006030	FGIG_06162	EWB00_007859
OG0006031	FGIG_06250	EWB00_000050, EWB00_000049.1, EWB00_000049.2
OG0006032	FGIG_06304, FGIG_06303	EWB00_008470
OG0006033	FGIG_06351	EWB00_004151.1, EWB00_004151.2
OG0006034	FGIG_06449	EWB00_008255
OG0006035	FGIG_06455	EWB00_007835.1, EWB00_007835.2
OG0006036	FGIG_06523	EWB00_007280, EWB00_007279.1, EWB00_007279.2, EWB00_011183
OG0006037	FGIG_06532	EWB00_007312.1, EWB00_007312.3, EWB00_007312.4, EWB00_007312.2
OG0006038	FGIG_06567	EWB00_008260.1, EWB00_008260.3, EWB00_008260.2
OG0006039	FGIG_06568	EWB00_010606
OG0006040	FGIG_06651	EWB00_011229
OG0006042	FGIG_06799	EWB00_004612.1, EWB00_004612.2, EWB00_004612.3, EWB00_004612.4, EWB00_004612.5
OG0006043	FGIG_06821	EWB00_005439
OG0006044	FGIG_06839, FGIG_09285	EWB00_010045
OG0006045	FGIG_06858	EWB00_004287
OG0006046	FGIG_06859	EWB00_009995.1, EWB00_009995.2
OG0006047	FGIG_06862	EWB00_002911
OG0006048	FGIG_06901	EWB00_008705.1, EWB00_008705.2, EWB00_008705.3
OG0006049	FGIG_06934	EWB00_002834.1, EWB00_002834.2
OG0006050	FGIG_06979	EWB00_011138.1, EWB00_011138.2, EWB00_011138.3
