Orthogroup	fasciola_gigantica	schistosoma_mansoni
OG0006346	FGIG_05271	Smp_344810.1
OG0006347	FGIG_05292	Smp_083410.1
OG0006348	FGIG_05327	Smp_031570.1
OG0006349	FGIG_05354, FGIG_05355	Smp_011960.1
OG0006350	FGIG_05372, FGIG_05373	Smp_144510.1
OG0006351	FGIG_05380	Smp_344750.1
OG0006352	FGIG_05416	Smp_340530.1
OG0006353	FGIG_05427	Smp_036990.1
OG0006354	FGIG_05431	Smp_092380.1
OG0006355	FGIG_05443	Smp_156480.1
OG0006356	FGIG_05477	Smp_050430.1
OG0006357	FGIG_05499	Smp_064360.1
OG0006358	FGIG_05606	Smp_212730.1
OG0006359	FGIG_05685, FGIG_05684	Smp_127190.1
OG0006360	FGIG_05687	Smp_335530.1
OG0006361	FGIG_05695	Smp_102410.1
OG0006362	FGIG_05758	Smp_143860.1, Smp_143860.2
OG0006363	FGIG_05842	Smp_305760.1
OG0006364	FGIG_05846	Smp_058150.1
OG0006365	FGIG_05854	Smp_162970.1
OG0006366	FGIG_05942	Smp_048880.1
OG0006367	FGIG_06038	Smp_180020.1
OG0006368	FGIG_06056	Smp_085790.1
OG0006369	FGIG_06074	Smp_169290.1
OG0006370	FGIG_06179	Smp_148900.1
OG0006371	FGIG_06220	Smp_067900.1
OG0006372	FGIG_06257	Smp_072360.1
OG0006373	FGIG_06266	Smp_055100.1
OG0006374	FGIG_06368	Smp_023150.1
OG0006375	FGIG_06379	Smp_243830.1
OG0006376	FGIG_12584, FGIG_06425	Smp_340070.1
OG0006377	FGIG_06440	Smp_162650.1
OG0006378	FGIG_06445, FGIG_06444	Smp_123370.1
OG0006379	FGIG_06453	Smp_162220.1, Smp_162220.2
OG0006380	FGIG_06551	Smp_169760.1
OG0006381	FGIG_06561	Smp_145400.1
OG0006382	FGIG_06574	Smp_143910.1
OG0006383	FGIG_06621	Smp_347520.2, Smp_347520.1
OG0006384	FGIG_06626	Smp_165630.1
OG0006385	FGIG_06657	Smp_212910.1
OG0006386	FGIG_06699	Smp_343330.1
OG0006387	FGIG_06734, FGIG_12424	Smp_342530.1
OG0006388	FGIG_06755	Smp_341870.1
OG0006389	FGIG_06771	Smp_040100.1
OG0006390	FGIG_06827	Smp_084520.1
OG0006392	FGIG_10067, FGIG_06830	Smp_139340.1
OG0006393	FGIG_06928	Smp_122490.1
OG0006394	FGIG_06942	Smp_039390.1
OG0006395	FGIG_06992	Smp_147460.1, Smp_147460.2
OG0006396	FGIG_06995	Smp_349870.1
OG0006397	FGIG_07001	Smp_104970.1
OG0006398	FGIG_07086	Smp_141890.1
OG0006399	FGIG_07120	Smp_135920.1
OG0006400	FGIG_07283	Smp_043030.1
OG0006401	FGIG_07310	Smp_340230.1
OG0006402	FGIG_07313	Smp_073600.1
OG0006403	FGIG_07437	Smp_048550.1
OG0006404	FGIG_07473	Smp_025740.1
OG0006405	FGIG_07477	Smp_066740.1
OG0006406	FGIG_07578	Smp_148260.1
OG0006407	FGIG_07582	Smp_163170.1
OG0006408	FGIG_07627	Smp_059170.1
OG0006409	FGIG_07688	Smp_333900.1
OG0006410	FGIG_07709	Smp_130800.1
OG0006411	FGIG_07733	Smp_142900.1
OG0006412	FGIG_07743, FGIG_07742	Smp_244090.1
OG0006413	FGIG_07840	Smp_344210.1
OG0006414	FGIG_07937	Smp_174670.1
OG0006415	FGIG_08006	Smp_163240.1
OG0006416	FGIG_08033	Smp_029100.1
OG0006417	FGIG_08055	Smp_316710.1
OG0006418	FGIG_08067	Smp_011570.1
OG0006419	FGIG_08105	Smp_210800.1
OG0006420	FGIG_08164	Smp_131600.1
OG0006421	FGIG_08200	Smp_067580.1
OG0006422	FGIG_08202	Smp_346110.1
OG0006423	FGIG_08206, FGIG_10667	Smp_340930.1
OG0006424	FGIG_08208	Smp_013790.1
OG0006425	FGIG_08311	Smp_055190.1
OG0006426	FGIG_08358	Smp_073390.1
OG0006427	FGIG_08359	Smp_126730.1
OG0006428	FGIG_08397	Smp_148200.1
OG0006429	FGIG_08439	Smp_080420.1
OG0006430	FGIG_08457	Smp_028500.1
OG0006431	FGIG_08615	Smp_011010.1
OG0006432	FGIG_08656	Smp_136920.1
OG0006433	FGIG_08752	Smp_347880.1
OG0006434	FGIG_08760	Smp_127650.1
OG0006435	FGIG_08771	Smp_314280.2, Smp_314280.1
OG0006436	FGIG_08796	Smp_000900.1
OG0006437	FGIG_08799	Smp_016750.1
OG0006438	FGIG_08851	Smp_094930.1
OG0006439	FGIG_08865	Smp_153660.1
OG0006440	FGIG_08876	Smp_212970.1
OG0006441	FGIG_08947	Smp_267210.1
OG0006442	FGIG_08983	Smp_139620.1
OG0006443	FGIG_09051	Smp_143740.1
OG0006444	FGIG_09053	Smp_344200.1
OG0006445	FGIG_09103	Smp_169440.1
OG0006446	FGIG_09224	Smp_146650.1
OG0006447	FGIG_09286	Smp_333710.1
OG0006448	FGIG_09313	Smp_316430.1, Smp_337330.1
OG0006449	FGIG_09359	Smp_125760.1
OG0006450	FGIG_09392	Smp_342210.1
OG0006451	FGIG_09470	Smp_148930.1
OG0006452	FGIG_09553	Smp_007000.1
OG0006453	FGIG_09566	Smp_000850.1
OG0006454	FGIG_09585	Smp_079050.1
OG0006455	FGIG_09741	Smp_001500.1
OG0006456	FGIG_09749	Smp_062950.1
OG0006457	FGIG_09819	Smp_179080.1
OG0006458	FGIG_09840	Smp_030020.1
OG0006459	FGIG_09859	Smp_134060.1
OG0006460	FGIG_09902	Smp_002550.1
OG0006461	FGIG_09992	Smp_162280.1
OG0006462	FGIG_10029	Smp_122940.1
OG0006463	FGIG_10092	Smp_129510.1
OG0006464	FGIG_10128	Smp_026400.1, Smp_349830.1
OG0006465	FGIG_11121, FGIG_10158	Smp_138690.1, Smp_138690.2, Smp_138690.3, Smp_138690.4
OG0006466	FGIG_10266	Smp_341360.1
OG0006467	FGIG_10308	Smp_094760.1
OG0006468	FGIG_10393	Smp_040500.1
OG0006469	FGIG_10433	Smp_045960.1
OG0006470	FGIG_10447	Smp_307810.1
OG0006471	FGIG_10483	Smp_064430.1
OG0006472	FGIG_10666	Smp_156900.1
OG0006473	FGIG_10705	Smp_129380.1
OG0006474	FGIG_10869	Smp_341420.1
OG0006475	FGIG_10891	Smp_153610.1
OG0006476	FGIG_11046	Smp_196020.1
OG0006477	FGIG_11156, FGIG_11891	Smp_097620.1
OG0006478	FGIG_11160	Smp_304860.1
OG0006479	FGIG_11625, FGIG_11182	Smp_051660.1
OG0006480	FGIG_11325	Smp_136520.1
OG0006481	FGIG_11497, FGIG_11646	Smp_000650.1
OG0006482	FGIG_11570, FGIG_14000	Smp_142820.1
OG0006483	FGIG_11611	Smp_137980.1
OG0006484	FGIG_11727	Smp_344900.1
OG0006485	FGIG_11740	Smp_126360.1
OG0006486	FGIG_11752	Smp_136530.1
OG0006487	FGIG_11778, FGIG_11777	Smp_343110.1
OG0006488	FGIG_11860	Smp_142740.1
OG0006489	FGIG_11976	Smp_143090.1
OG0006490	FGIG_12128	Smp_093830.1
OG0006491	FGIG_12211	Smp_086750.1
OG0006492	FGIG_12231	Smp_073080.1
OG0006493	FGIG_12248	Smp_158440.1, Smp_158440.3, Smp_158440.2
OG0006494	FGIG_12351	Smp_181290.1
OG0006495	FGIG_12377	Smp_243300.1
OG0006496	FGIG_12617	Smp_197150.1
OG0006543	FGIG_00006, FGIG_11678	Smp_045610.1
OG0006544	FGIG_00078	Smp_267240.1, Smp_267240.2
OG0006545	FGIG_00183	Smp_334050.1
OG0006546	FGIG_00243	Smp_172490.1
OG0006547	FGIG_00317	Smp_125500.1
OG0006548	FGIG_04759, FGIG_00371, FGIG_04671	Smp_097370.1
OG0006549	FGIG_00449	Smp_172700.1
OG0006550	FGIG_12407, FGIG_00553	Smp_134090.1
OG0006551	FGIG_00601	Smp_334220.1
OG0006552	FGIG_00623	Smp_045780.1
OG0006553	FGIG_00662	Smp_247590.1
OG0006554	FGIG_00767	Smp_143300.1
OG0006555	FGIG_00808	Smp_164150.1
OG0006556	FGIG_00982	Smp_337610.1
OG0006557	FGIG_00988	Smp_325920.1
OG0006558	FGIG_01077	Smp_149010.1
OG0006559	FGIG_01134	Smp_322410.1
OG0006561	FGIG_01187	Smp_000710.1
OG0006562	FGIG_01192	Smp_058380.1
OG0006563	FGIG_01200	Smp_091750.1
OG0006564	FGIG_01264	Smp_088420.2, Smp_088420.1
OG0006565	FGIG_08143	Smp_203810.1
OG0006566	FGIG_01314	Smp_019880.1
OG0006567	FGIG_01360	Smp_081250.1
OG0006568	FGIG_01394	Smp_149540.1
OG0006569	FGIG_01437	Smp_019980.1
OG0006570	FGIG_01459, FGIG_01458	Smp_245980.1
OG0006571	FGIG_01508	Smp_044160.1
OG0006572	FGIG_01547	Smp_346290.1
OG0006573	FGIG_01594	Smp_038240.1
OG0006574	FGIG_01597	Smp_347780.1
OG0006575	FGIG_01608	Smp_159930.1
OG0006576	FGIG_01614	Smp_345110.1
OG0006577	FGIG_01753	Smp_213990.1
OG0006578	FGIG_01891	Smp_242200.1
OG0006579	FGIG_02083	Smp_040390.1
OG0006580	FGIG_02087	Smp_174190.1
OG0006581	FGIG_02181	Smp_333200.1
OG0006582	FGIG_02231	Smp_012920.1
OG0006583	FGIG_02247	Smp_123120.1
OG0006584	FGIG_02271	Smp_344560.1
OG0006585	FGIG_02288	Smp_130430.1
OG0006586	FGIG_02291	Smp_083720.1
OG0006588	FGIG_02309	Smp_337400.2
OG0006589	FGIG_02349, FGIG_08384	Smp_333350.1
OG0006590	FGIG_02351	Smp_244100.1
OG0006591	FGIG_02456	Smp_143190.1
OG0006592	FGIG_02535	Smp_061570.1
OG0006593	FGIG_02570	Smp_093450.1
OG0006594	FGIG_02673	Smp_174420.1
OG0006595	FGIG_02674	Smp_060820.1
OG0006596	FGIG_02752	Smp_056620.1
OG0006597	FGIG_02773	Smp_145140.1
OG0006598	FGIG_02915	Smp_242910.1
OG0006599	FGIG_07064, FGIG_03010	Smp_164210.1
OG0006600	FGIG_03034	Smp_194940.1
OG0006601	FGIG_03122, FGIG_06369	Smp_333910.1
OG0006602	FGIG_03176	Smp_342010.1
OG0006603	FGIG_03226	Smp_246130.1
OG0006604	FGIG_03234	Smp_242240.1
OG0006605	FGIG_03253	Smp_210530.1
OG0006606	FGIG_03382	Smp_052290.1
OG0006607	FGIG_03435	Smp_336340.1
OG0006608	FGIG_03438	Smp_344230.1
OG0006609	FGIG_03439	Smp_174720.1
OG0006610	FGIG_03465	Smp_070640.1
OG0006611	FGIG_03478	Smp_097380.1
OG0006613	FGIG_03620	Smp_133950.1
OG0006614	FGIG_03680	Smp_308830.1
OG0006615	FGIG_03718	Smp_210170.1
OG0006616	FGIG_03739	Smp_050110.1
OG0006617	FGIG_03802	Smp_036950.1
OG0006618	FGIG_03887	Smp_144470.1
OG0006619	FGIG_03900	Smp_331700.1
OG0006620	FGIG_03903	Smp_038420.1
OG0006621	FGIG_03986	Smp_164020.1
OG0006622	FGIG_03995	Smp_244320.1
OG0006623	FGIG_04048	Smp_029700.1
OG0006624	FGIG_04050	Smp_347990.1, Smp_347990.3
OG0006625	FGIG_04051	Smp_174850.1
OG0006626	FGIG_04076, FGIG_04074	Smp_008400.1, Smp_008360.1
OG0006627	FGIG_04165	Smp_139840.1
OG0006628	FGIG_04260	Smp_164070.1
OG0006629	FGIG_04332	Smp_150870.1
OG0006630	FGIG_04399, FGIG_04400	Smp_006390.1
OG0006631	FGIG_04415	Smp_063680.1
OG0006632	FGIG_04535	Smp_006780.1
OG0006633	FGIG_04566	Smp_341760.1
OG0006634	FGIG_04588	Smp_091360.1
OG0006635	FGIG_04593	Smp_037120.1
OG0006636	FGIG_04678	Smp_003970.1
OG0006637	FGIG_04744	Smp_051400.1
OG0006638	FGIG_04775	Smp_322560.1
OG0006639	FGIG_04793	Smp_038100.1
OG0006640	FGIG_04800	Smp_011830.1
OG0006641	FGIG_04835	Smp_058850.1
OG0006642	FGIG_04871	Smp_144380.1
OG0006643	FGIG_04972	Smp_307780.1
OG0006644	FGIG_05056	Smp_159600.1
OG0006645	FGIG_05059	Smp_018610.1
OG0006646	FGIG_05066	Smp_245750.1
OG0006647	FGIG_05201	Smp_029670.1
OG0006648	FGIG_05316	Smp_138210.1
OG0006650	FGIG_05364	Smp_004690.2, Smp_004690.1
OG0006651	FGIG_05383	Smp_025570.1
OG0006652	FGIG_05401	Smp_171060.1
OG0006653	FGIG_05476	Smp_337590.1
OG0006654	FGIG_05485	Smp_138230.1
OG0006655	FGIG_05516	Smp_083120.1
OG0006656	FGIG_05517	Smp_083130.1
OG0006657	FGIG_05522	Smp_003440.1
OG0006658	FGIG_05543	Smp_334310.1, Smp_334310.2
OG0006659	FGIG_05563	Smp_009630.1
OG0006660	FGIG_05584	Smp_143670.1
OG0006661	FGIG_05588	Smp_334120.1
OG0006662	FGIG_05607	Smp_244350.1
OG0006663	FGIG_05679	Smp_088920.1
OG0006664	FGIG_05683	Smp_328180.1
OG0006665	FGIG_11353, FGIG_05686	Smp_337140.1
OG0006666	FGIG_05750	Smp_098340.1
OG0006667	FGIG_05807	Smp_033020.1
OG0006668	FGIG_05813	Smp_159590.1
OG0006669	FGIG_05844, FGIG_05843	Smp_018030.1
OG0006670	FGIG_05867	Smp_050220.1
OG0006671	FGIG_05896	Smp_136850.1
OG0006672	FGIG_05931, FGIG_05930	Smp_342500.1
OG0006673	FGIG_05954	Smp_032420.1
OG0006674	FGIG_06216	Smp_052500.1
OG0006675	FGIG_06262	Smp_078910.1
OG0006676	FGIG_06337	Smp_066890.1
OG0006677	FGIG_06343	Smp_099300.1
OG0006678	FGIG_06370	Smp_021330.1
OG0006679	FGIG_06489	Smp_140400.1
OG0006680	FGIG_06497	Smp_131980.1
OG0006681	FGIG_06517	Smp_018440.1
OG0006682	FGIG_06595	Smp_039080.1
OG0006683	FGIG_06625	Smp_017020.1
OG0006684	FGIG_06654	Smp_323980.1
OG0006685	FGIG_06704	Smp_025860.1
OG0006686	FGIG_06837	Smp_082820.1
OG0006687	FGIG_06850, FGIG_06849	Smp_334730.1
OG0006688	FGIG_07177, FGIG_06904	Smp_173810.1
OG0006689	FGIG_06952	Smp_075120.1
OG0006690	FGIG_07017	Smp_018460.1
OG0006691	FGIG_07029	Smp_175200.1
OG0006692	FGIG_07041	Smp_203400.1
OG0006693	FGIG_07063	Smp_168930.1
OG0006694	FGIG_07096	Smp_041980.1
OG0006695	FGIG_07100	Smp_085780.1
OG0006696	FGIG_07128	Smp_341900.1, Smp_341900.2
OG0006697	FGIG_07137	Smp_106970.1
OG0006698	FGIG_07148	Smp_341040.1
OG0006699	FGIG_07152	Smp_346980.1
OG0006700	FGIG_07159	Smp_048230.1
OG0006701	FGIG_07173	Smp_147260.1
OG0006702	FGIG_07212, FGIG_07213	Smp_046360.1
OG0006703	FGIG_07292	Smp_132940.1
OG0006704	FGIG_07364	Smp_124860.1
OG0006705	FGIG_07464	Smp_170430.1
OG0006706	FGIG_07610	Smp_091390.1
OG0006707	FGIG_07689	Smp_160950.1
OG0006708	FGIG_07698	Smp_136590.1
OG0006709	FGIG_07701	Smp_143810.1
OG0006710	FGIG_07738	Smp_345470.1
OG0006711	FGIG_07756	Smp_136780.1
OG0006712	FGIG_07781	Smp_129240.1
OG0006713	FGIG_07800	Smp_318980.1
OG0006714	FGIG_07877	Smp_099150.1
OG0006715	FGIG_08001	Smp_038820.1
OG0006716	FGIG_08050	Smp_333750.1
OG0006717	FGIG_08080, FGIG_09984	Smp_128010.1
OG0006718	FGIG_08186	Smp_267020.1
OG0006719	FGIG_08275	Smp_337230.1
OG0006720	FGIG_08314	Smp_337790.1
OG0006721	FGIG_11198, FGIG_08330	Smp_135960.1
OG0006722	FGIG_08426	Smp_035000.1
OG0006723	FGIG_08448	Smp_090440.1
OG0006724	FGIG_08455	Smp_137540.1
OG0006725	FGIG_08500	Smp_070760.1
OG0006726	FGIG_08531	Smp_168330.1
OG0006727	FGIG_08581	Smp_089060.1
OG0006728	FGIG_08639	Smp_134580.1
OG0006729	FGIG_08688	Smp_005780.1
OG0006730	FGIG_08713	Smp_072950.1
OG0006731	FGIG_08716	Smp_247820.2, Smp_247820.1
OG0006732	FGIG_08900	Smp_091240.1
OG0006733	FGIG_08923	Smp_191160.1
OG0006734	FGIG_08965	Smp_009340.1
OG0006735	FGIG_09072	Smp_026270.1
OG0006736	FGIG_09092	Smp_343100.1
OG0006737	FGIG_09115	Smp_344570.1
OG0006738	FGIG_09161	Smp_031590.1
OG0006739	FGIG_09277	Smp_163830.1
OG0006740	FGIG_09334	Smp_053030.1
OG0006741	FGIG_09417, FGIG_10452	Smp_058270.1
OG0006742	FGIG_09469	Smp_078320.1
OG0006743	FGIG_09485	Smp_013860.1
OG0006744	FGIG_09490	Smp_341070.1
OG0006745	FGIG_09498	Smp_334610.1
OG0006746	FGIG_09508	Smp_344170.1
OG0006747	FGIG_09537	Smp_128060.1
OG0006748	FGIG_09540	Smp_080370.1
OG0006749	FGIG_09547	Smp_319610.1
OG0006750	FGIG_09616	Smp_009420.1
OG0006751	FGIG_09769	Smp_242120.1
OG0006752	FGIG_09792	Smp_046120.1
OG0006753	FGIG_09849	Smp_151600.1
OG0006754	FGIG_09871	Smp_157250.1
OG0006755	FGIG_10121	Smp_002920.1
OG0006756	FGIG_10172	Smp_074410.1
OG0006757	FGIG_10197, FGIG_10196	Smp_095140.1
OG0006758	FGIG_10242, FGIG_10243	Smp_087690.1
OG0006759	FGIG_10282	Smp_174110.1
OG0006760	FGIG_10291	Smp_085750.1, Smp_085750.2
OG0006761	FGIG_10418	Smp_341530.1
OG0006762	FGIG_10555, FGIG_12148	Smp_337860.1
OG0006763	FGIG_10582	Smp_075210.1
OG0006764	FGIG_10640	Smp_126860.1
OG0006765	FGIG_10696	Smp_123070.1
OG0006766	FGIG_10766	Smp_162240.1
OG0006767	FGIG_11013	Smp_074390.1
OG0006768	FGIG_11022	Smp_019820.1
OG0006769	FGIG_11064	Smp_066930.1
OG0006770	FGIG_11080	Smp_061580.1
OG0006771	FGIG_11083	Smp_145630.1
OG0006772	FGIG_11085	Smp_333690.1, Smp_347130.1
OG0006773	FGIG_11161	Smp_166180.1, Smp_166180.2
OG0006774	FGIG_11264	Smp_054120.1
OG0006775	FGIG_11340	Smp_167540.1
OG0006776	FGIG_11344	Smp_342680.1
OG0006777	FGIG_11381	Smp_198420.1
OG0006778	FGIG_11484	Smp_347220.1
OG0006779	FGIG_11576	Smp_104330.1
OG0006780	FGIG_11725	Smp_069910.1
OG0006781	FGIG_11859	Smp_093720.1
OG0006782	FGIG_11873	Smp_151580.1
OG0006783	FGIG_11882	Smp_162390.1
OG0006784	FGIG_11919	Smp_343250.1
OG0006785	FGIG_12052	Smp_247460.1
OG0006786	FGIG_12157	Smp_077230.1
OG0006787	FGIG_12191	Smp_007300.1
OG0006788	FGIG_12350, FGIG_12296	Smp_023660.1
OG0006789	FGIG_12538	Smp_046160.1
OG0006790	FGIG_12564	Smp_130330.1
OG0006851	FGIG_00025	Smp_138510.1
OG0006852	FGIG_00077, FGIG_00076	Smp_267250.1
OG0006853	FGIG_00106	Smp_135380.1
OG0006854	FGIG_00109	Smp_065370.1
OG0006855	FGIG_10206, FGIG_00143	Smp_152990.1
OG0006856	FGIG_00178	Smp_075770.1
OG0006857	FGIG_00241	Smp_172470.1
OG0006858	FGIG_00250	Smp_147410.1
OG0006859	FGIG_00254	Smp_175910.1
OG0006860	FGIG_00268	Smp_331810.1
OG0006861	FGIG_00271	Smp_105480.1
OG0006862	FGIG_00288	Smp_020120.2, Smp_020120.1
OG0006863	FGIG_00293	Smp_129720.1
OG0006864	FGIG_00315	Smp_125480.1
OG0006865	FGIG_00365	Smp_213700.1
OG0006866	FGIG_00397	Smp_193610.1
OG0006867	FGIG_00426	Smp_123240.1
OG0006868	FGIG_00462	Smp_170030.1
OG0006869	FGIG_00748	Smp_007190.1
OG0006870	FGIG_00790	Smp_140830.1
OG0006871	FGIG_00860	Smp_123300.1
OG0006872	FGIG_00902	Smp_044400.1
OG0006873	FGIG_00945	Smp_139940.1
OG0006874	FGIG_00950	Smp_244240.1
OG0006875	FGIG_00968	Smp_002640.1
OG0006876	FGIG_00978	Smp_210450.1
OG0006877	FGIG_00983	Smp_039300.1
OG0006878	FGIG_01048	Smp_340870.1
OG0006879	FGIG_01065	Smp_187190.1
OG0006880	FGIG_01142	Smp_330000.1
OG0006881	FGIG_01196	Smp_141450.1
OG0006882	FGIG_01337	Smp_345850.1
OG0006883	FGIG_01434	Smp_196410.1
OG0006884	FGIG_01443	Smp_202630.1
OG0006885	FGIG_01487	Smp_035290.1
OG0006886	FGIG_01515, FGIG_01514	Smp_247030.1
OG0006887	FGIG_01769	Smp_213740.1
OG0006888	FGIG_01784	Smp_060490.1
OG0006889	FGIG_01845, FGIG_06848	Smp_176720.1
OG0006890	FGIG_01918, FGIG_02659	Smp_026770.1
OG0006891	FGIG_01983	Smp_004200.1
OG0006892	FGIG_02038	Smp_026230.1
OG0006893	FGIG_02130	Smp_333650.1
OG0006894	FGIG_02304	Smp_125400.1
OG0006895	FGIG_02329	Smp_136130.1
OG0006896	FGIG_02363	Smp_012530.1
OG0006897	FGIG_02375	Smp_344050.1
OG0006898	FGIG_02381	Smp_068710.1
OG0006899	FGIG_02389	Smp_060030.1
OG0006901	FGIG_09450, FGIG_02464	Smp_136350.1
OG0006902	FGIG_06352, FGIG_02502	Smp_321770.1
OG0006903	FGIG_02561	Smp_337390.1
OG0006904	FGIG_02586	Smp_128760.1
OG0006905	FGIG_02589	Smp_139330.1
OG0006906	FGIG_02653	Smp_312010.1
OG0006907	FGIG_02677	Smp_137710.1
OG0006908	FGIG_02746	Smp_310210.1
OG0006909	FGIG_02856	Smp_059910.1
OG0006910	FGIG_02878	Smp_246770.1
OG0006911	FGIG_02986	Smp_049170.1
OG0006912	FGIG_02994	Smp_163330.1
OG0006913	FGIG_03078	Smp_095580.1
OG0006914	FGIG_03101	Smp_167000.1
OG0006915	FGIG_12567, FGIG_03162	Smp_140510.1
OG0006916	FGIG_03170	Smp_155720.1
OG0006917	FGIG_03448	Smp_322220.1
OG0006918	FGIG_03467	Smp_033870.1
OG0006919	FGIG_05831, FGIG_03476, FGIG_03477, FGIG_08361	Smp_180140.1
OG0006920	FGIG_03516	Smp_103200.1
OG0006921	FGIG_03529	Smp_074780.1
OG0006922	FGIG_03560	Smp_025340.1
OG0006923	FGIG_03578	Smp_203280.1
OG0006924	FGIG_03687	Smp_149170.1
OG0006925	FGIG_03771	Smp_123030.1
OG0006926	FGIG_03776	Smp_146610.3, Smp_146610.1, Smp_146610.2
OG0006927	FGIG_03794	Smp_346250.1
OG0006928	FGIG_03821	Smp_340890.1
OG0006929	FGIG_03845	Smp_344590.1
OG0006930	FGIG_03849	Smp_342900.1
OG0006931	FGIG_03865	Smp_178780.1
OG0006932	FGIG_03914	Smp_098650.1, Smp_098650.2
OG0006933	FGIG_04071	Smp_148290.1
OG0006934	FGIG_04088	Smp_122050.1
OG0006935	FGIG_04116	Smp_050130.1
OG0006936	FGIG_04170	Smp_008310.1
OG0006937	FGIG_09355, FGIG_04200	Smp_140730.1
OG0006938	FGIG_04247	Smp_247930.1
OG0006939	FGIG_04363	Smp_166320.1
OG0006940	FGIG_04372	Smp_199050.1
OG0006941	FGIG_04494, FGIG_12463	Smp_244070.1
OG0006942	FGIG_04657, FGIG_09724	Smp_104210.1
OG0006943	FGIG_04741	Smp_160070.1
OG0006944	FGIG_04796	Smp_170790.1
OG0006945	FGIG_04812	Smp_213710.1, Smp_213710.2
OG0006946	FGIG_04907	Smp_315740.1
OG0006947	FGIG_04912	Smp_330490.1
OG0006948	FGIG_04948	Smp_141710.1
OG0006949	FGIG_04976	Smp_301730.1
OG0006950	FGIG_05000	Smp_043220.1
OG0006951	FGIG_05107	Smp_149560.1
OG0006952	FGIG_05293	Smp_325820.1
OG0006953	FGIG_05317	Smp_004470.1
OG0006954	FGIG_05366	Smp_130220.1
OG0006955	FGIG_05451	Smp_060090.1
OG0006956	FGIG_05496, FGIG_10647	Smp_341150.1
OG0006957	FGIG_05530	Smp_049890.1
OG0006958	FGIG_05655	Smp_001180.1
OG0006959	FGIG_05673	Smp_001950.1
OG0006960	FGIG_05676	Smp_032120.1, Smp_139580.1
OG0006961	FGIG_05766	Smp_024870.1
OG0006962	FGIG_05769	Smp_245910.1
OG0006963	FGIG_05850	Smp_157390.1
OG0006964	FGIG_05898	Smp_013540.1
OG0006965	FGIG_05952	Smp_028100.1
OG0006966	FGIG_06005	Smp_162680.1
OG0006967	FGIG_06021	Smp_099440.1
OG0006968	FGIG_06110	Smp_154650.1
OG0006969	FGIG_06130	Smp_049930.1
OG0006970	FGIG_06131	Smp_049920.1
OG0006971	FGIG_06156, FGIG_08496	Smp_247280.1
OG0006972	FGIG_06182	Smp_132410.1
OG0006973	FGIG_06202	Smp_118750.1, Smp_301330.1
OG0006974	FGIG_12161, FGIG_06222	Smp_056500.1
OG0006975	FGIG_06263	Smp_164660.1
OG0006976	FGIG_10649, FGIG_06280	Smp_151590.1
OG0006977	FGIG_06284	Smp_140250.1
OG0006978	FGIG_06288	Smp_347660.1
OG0006979	FGIG_06294	Smp_340620.1
OG0006980	FGIG_06321, FGIG_07888	Smp_027210.1
OG0006981	FGIG_06478	Smp_162610.1, Smp_162610.2
OG0006982	FGIG_06483	Smp_174450.1
OG0006983	FGIG_06575	Smp_133310.1
OG0006984	FGIG_06628	Smp_166930.1
OG0006985	FGIG_06800	Smp_172070.1
OG0006986	FGIG_06935	Smp_028330.1
OG0006987	FGIG_06981	Smp_087250.1
OG0006988	FGIG_06982	Smp_169640.1
OG0006989	FGIG_06987	Smp_342280.1
OG0006990	FGIG_07010, FGIG_10468, FGIG_11255	Smp_038300.1
OG0006991	FGIG_07116	Smp_345020.1
OG0006992	FGIG_07306	Smp_176070.1
OG0006993	FGIG_07508	Smp_074590.1
OG0006994	FGIG_07537	Smp_030440.1
OG0006995	FGIG_07565	Smp_013600.1
OG0006996	FGIG_07572	Smp_171780.1
OG0006997	FGIG_07594	Smp_074210.1
OG0006998	FGIG_07628	Smp_153950.1
OG0006999	FGIG_07706	Smp_191310.1
OG0007000	FGIG_07778	Smp_045710.1
OG0007001	FGIG_07795	Smp_171180.1
OG0007002	FGIG_07858	Smp_343710.1
OG0007003	FGIG_07876	Smp_032920.1
OG0007004	FGIG_07924	Smp_246150.1
OG0007005	FGIG_07962	Smp_046250.1
OG0007006	FGIG_07998, FGIG_08118	Smp_300580.1
OG0007007	FGIG_08002	Smp_213120.1
OG0007008	FGIG_08003	Smp_333630.1
OG0007009	FGIG_08081	Smp_011030.1
OG0007010	FGIG_08158	Smp_244110.1
OG0007011	FGIG_08209	Smp_013815.1, Smp_013810.1
OG0007012	FGIG_08446	Smp_208010.1
OG0007013	FGIG_08450	Smp_063250.1
OG0007014	FGIG_08472	Smp_187090.1
OG0007015	FGIG_08480	Smp_055770.1
OG0007016	FGIG_08483	Smp_151930.1
OG0007017	FGIG_08652	Smp_122930.1
OG0007018	FGIG_08700	Smp_248080.1
OG0007019	FGIG_08726	Smp_151440.1
OG0007020	FGIG_08734	Smp_139800.1
OG0007021	FGIG_08806	Smp_161210.1
OG0007022	FGIG_08820	Smp_126210.1, Smp_126210.2
OG0007023	FGIG_08822	Smp_341240.1
OG0007024	FGIG_08838	Smp_045620.1
OG0007025	FGIG_08853, FGIG_12198	Smp_046410.1
OG0007026	FGIG_08855	Smp_346880.1
OG0007027	FGIG_08886	Smp_056370.1
OG0007028	FGIG_08899	Smp_343820.1
OG0007029	FGIG_08944	Smp_333300.1
OG0007030	FGIG_08986	Smp_050270.1
