Orthogroup	opisthorchis_viverrini	schistosoma_guineensis
OG0002938	T265_04269, T265_04417, T265_04418	SGUI1_79560.1
OG0002939	T265_03203	SGUI1_12130.17, SGUI1_12130.18, SGUI1_12130.19, SGUI1_12130.20, SGUI1_12130.21, SGUI1_12240.1
OG0002940	T265_12767, T265_01318	SGUI1_48010.1
OG0002941	T265_10241	SGUI1_55280.1, SGUI1_55290.1
OG0002942	T265_02787	SGUI1_78860.1, SGUI1_78840.1
OG0002943	T265_13089	SGUI1_78880.1
OG0002944	T265_10544	SGUI1_17080.1, SGUI1_17080.2
OG0002945	T265_11225	SGUI1_78200.1, SGUI1_78200.2
OG0002946	T265_11123, T265_15274, T265_09246, T265_02088	SGUI1_18360.1, SGUI1_18360.2, SGUI1_18360.3
OG0002947	T265_09749	SGUI1_89910.1, SGUI1_89910.2
OG0002948	T265_10715	SGUI1_60980.1
OG0002949	T265_02799	SGUI1_33920.1
OG0002950	T265_04871	SGUI1_70450.1, SGUI1_70450.2, SGUI1_70450.3, SGUI1_70450.4
OG0002951	T265_07586	SGUI1_37720.1
OG0002952	T265_12773	SGUI1_50590.1
OG0002953	T265_04423, T265_15987	SGUI1_3280.1
OG0002954	T265_06597, T265_15941	SGUI1_60480.1
OG0002955	T265_14732	SGUI1_73850.24, SGUI1_73850.25, SGUI1_74040.1
OG0002956	T265_15076	SGUI1_95130.1, SGUI1_95130.2
OG0002957	T265_00422	SGUI1_70560.1
OG0002958	T265_16166, T265_10751, T265_10762	SGUI1_67220.1, SGUI1_67220.2
OG0002959	T265_13472	SGUI1_87500.1, SGUI1_87500.2, SGUI1_87500.3, SGUI1_87500.4, SGUI1_87500.5
OG0002960	T265_05712	SGUI1_48730.1, SGUI1_48730.2
OG0002961	T265_11252	SGUI1_18770.1
OG0002962	T265_14105	SGUI1_66760.1, SGUI1_66760.2, SGUI1_66760.3, SGUI1_66760.4
OG0002964	T265_08700	SGUI1_24880.1, SGUI1_24880.2, SGUI1_24880.3, SGUI1_24880.4
OG0002965	T265_02144	SGUI1_92820.1
OG0002966	T265_04442	SGUI1_43910.1
OG0002967	T265_09516, T265_09515, T265_14873	SGUI1_61530.1, SGUI1_61530.2, SGUI1_61530.3
OG0002968	T265_14182, T265_14181	SGUI1_18980.2, SGUI1_18980.1, SGUI1_18980.3
OG0002969	T265_07415	SGUI1_52890.1
OG0002970	T265_12882	SGUI1_9180.1
OG0002971	T265_09283	SGUI1_63400.1
OG0002973	T265_07435	SGUI1_48550.1, SGUI1_48550.2, SGUI1_48550.3
OG0002974	T265_15126	SGUI1_32280.1, SGUI1_32280.2, SGUI1_32280.3
OG0002975	T265_01518	SGUI1_38110.1
OG0002976	T265_03160	SGUI1_63880.1
OG0002977	T265_01592	SGUI1_7460.1
OG0002979	T265_11670	SGUI1_21130.1
OG0002980	T265_00740	SGUI1_29060.1, SGUI1_29060.2
OG0002981	T265_14186	SGUI1_75580.4, SGUI1_75580.5, SGUI1_75580.6, SGUI1_75580.2, SGUI1_75580.3, SGUI1_75580.1
OG0002982	T265_13871	SGUI1_53930.1
OG0002983	T265_02113, T265_15879	SGUI1_24390.1, SGUI1_24390.2
OG0002984	T265_14382	SGUI1_11890.1
OG0002985	T265_15506	SGUI1_2170.1, SGUI1_2170.2
OG0002988	T265_08760	SGUI1_93370.1
OG0002989	T265_09294	SGUI1_49460.1
OG0002990	T265_11604	SGUI1_82310.1
OG0002991	T265_00107	SGUI1_31790.2
OG0002992	T265_12542	SGUI1_76380.1
OG0002993	T265_15836, T265_09955, T265_10213, T265_07127	SGUI1_84450.1
OG0002994	T265_14978	SGUI1_33260.1, SGUI1_18960.1
OG0002995	T265_10496	SGUI1_89440.1
OG0002996	T265_09556	SGUI1_14630.1
OG0002997	T265_11005	SGUI1_34190.1
OG0002998	T265_01464	SGUI1_44570.1
OG0002999	T265_10797	SGUI1_60860.2, SGUI1_60860.1, SGUI1_60860.3
OG0003000	T265_13667	SGUI1_26780.1
OG0003001	T265_06939	SGUI1_26730.1
OG0003002	T265_06956	SGUI1_19190.2, SGUI1_19190.3, SGUI1_19190.4, SGUI1_19190.5, SGUI1_19190.6, SGUI1_19190.1
OG0003003	T265_10787	SGUI1_94110.3, SGUI1_94110.2, SGUI1_94110.1
OG0003004	T265_02782	SGUI1_75480.1, SGUI1_75480.2
OG0003006	T265_10485	SGUI1_85340.1
OG0003007	T265_14668	SGUI1_61560.1
OG0003008	T265_10063	SGUI1_31840.1, SGUI1_31840.2
OG0003009	T265_04390	SGUI1_6180.2, SGUI1_6180.5, SGUI1_6180.1, SGUI1_6180.3, SGUI1_6180.7, SGUI1_6180.8, SGUI1_6180.9, SGUI1_6180.4, SGUI1_6180.6
OG0003010	T265_13842	SGUI1_71110.1
OG0003011	T265_07456	SGUI1_30140.1
OG0003012	T265_02531	SGUI1_61990.1
OG0003013	T265_03958	SGUI1_78730.1
OG0003014	T265_14360	SGUI1_84670.1
OG0003015	T265_04992	SGUI1_43390.1
OG0003016	T265_08197	SGUI1_76040.3, SGUI1_76040.4, SGUI1_76040.5, SGUI1_76040.2, SGUI1_76040.1
OG0003017	T265_02207	SGUI1_50440.1, SGUI1_50440.2
OG0003018	T265_05229, T265_13729, T265_16104	SGUI1_94950.1, SGUI1_94950.2
OG0003019	T265_00834	SGUI1_74960.1, SGUI1_74960.2
OG0003020	T265_13359	SGUI1_28460.1, SGUI1_28460.3, SGUI1_28460.2
OG0003021	T265_11800	SGUI1_84700.1
OG0003023	T265_04962, T265_12395	SGUI1_84620.1
OG0003024	T265_08219	SGUI1_78240.1, SGUI1_78240.3, SGUI1_78240.4, SGUI1_78240.2
OG0003025	T265_08285	SGUI1_36880.2, SGUI1_36880.1, SGUI1_36880.3
OG0003026	T265_02585	SGUI1_32980.1, SGUI1_32980.2, SGUI1_32980.3
OG0003027	T265_11623	SGUI1_16310.1, SGUI1_16310.2
OG0003028	T265_14740	SGUI1_9300.1, SGUI1_9300.2, SGUI1_9300.3, SGUI1_9300.4
OG0003029	T265_07912	SGUI1_81340.1, SGUI1_81340.2, SGUI1_81340.3
OG0003030	T265_14667	SGUI1_19150.1, SGUI1_19150.4, SGUI1_19150.2, SGUI1_19150.3
OG0003031	T265_03339	SGUI1_64970.1, SGUI1_64970.2, SGUI1_64970.3
OG0003032	T265_09883	SGUI1_59310.6, SGUI1_59310.7, SGUI1_59310.1, SGUI1_59310.3, SGUI1_59310.4, SGUI1_59310.2, SGUI1_59310.5
OG0003033	T265_00067	SGUI1_46790.1
OG0003034	T265_13931	SGUI1_82910.1
OG0003036	T265_13241	SGUI1_84770.1, SGUI1_86020.1, SGUI1_86010.1
OG0003037	T265_08191	SGUI1_79980.1
OG0003038	T265_01298	SGUI1_52300.1
OG0003039	T265_12554	SGUI1_46030.1
OG0003040	T265_08335	SGUI1_29790.1
OG0003041	T265_00719	SGUI1_32700.4, SGUI1_32700.2, SGUI1_32700.1, SGUI1_32700.6, SGUI1_32700.3, SGUI1_32700.5
OG0003043	T265_02896	SGUI1_47850.1
OG0003044	T265_01567	SGUI1_7270.1
OG0003045	T265_05095	SGUI1_51770.1
OG0003046	T265_05093	SGUI1_51780.1, SGUI1_51780.3, SGUI1_51780.2
OG0003048	T265_01218, T265_09411	SGUI1_45670.2, SGUI1_45670.1, SGUI1_96890.1
OG0003049	T265_01217	SGUI1_45660.1, SGUI1_45660.2
OG0003050	T265_04271, T265_04273	SGUI1_79000.1
OG0003051	T265_09098	SGUI1_24130.1
OG0003052	T265_11750	SGUI1_65280.1
OG0003053	T265_03747	SGUI1_26330.2, SGUI1_26330.3, SGUI1_26330.4, SGUI1_26330.1
OG0003054	T265_03119	SGUI1_8150.1
OG0003055	T265_09217	SGUI1_56690.1
OG0003056	T265_07027	SGUI1_8060.1
OG0003057	T265_07016	SGUI1_63750.1
OG0003058	T265_03889	SGUI1_92350.1
OG0003059	T265_01103, T265_11098, T265_12033	SGUI1_35860.1
OG0003060	T265_13466	SGUI1_52110.1
OG0003061	T265_07124	SGUI1_81310.1, SGUI1_81310.2
OG0003062	T265_07364	SGUI1_90200.1, SGUI1_90200.2
OG0003063	T265_15517	SGUI1_17340.1
OG0003064	T265_01571	SGUI1_7280.1
OG0003065	T265_12659	SGUI1_21430.1
OG0003066	T265_04405	SGUI1_94440.2, SGUI1_94440.1
OG0003067	T265_01085	SGUI1_24570.3, SGUI1_24570.2, SGUI1_24570.1
OG0003068	T265_11773	SGUI1_77200.1, SGUI1_77200.2
OG0003069	T265_01995	SGUI1_70760.1
OG0003071	T265_04804	SGUI1_61160.5, SGUI1_61160.4, SGUI1_61160.3, SGUI1_61160.1, SGUI1_61160.2
OG0003072	T265_11500	SGUI1_79960.1
OG0003073	T265_12790	SGUI1_64460.1, SGUI1_64460.2
OG0003074	T265_14915	SGUI1_59110.1
OG0003075	T265_14577	SGUI1_63700.1, SGUI1_57970.2, SGUI1_57970.1
OG0003076	T265_10794, T265_16094	SGUI1_57900.1, SGUI1_57930.1
OG0003077	T265_15604	SGUI1_74990.1
OG0003078	T265_00099	SGUI1_61600.1, SGUI1_61600.2
OG0003079	T265_11875	SGUI1_56660.1
OG0003080	T265_07755	SGUI1_10150.1
OG0003081	T265_03078	SGUI1_14450.1
OG0003082	T265_11379	SGUI1_50200.1, SGUI1_50200.2
OG0003083	T265_14683	SGUI1_79720.1, SGUI1_79720.2
OG0003085	T265_14689	SGUI1_38560.1, SGUI1_38560.2, SGUI1_38560.3
OG0003087	T265_08143	SGUI1_96260.1
OG0003088	T265_02291, T265_04908	SGUI1_20140.1, SGUI1_20140.2
OG0003089	T265_11951	SGUI1_18290.1, SGUI1_18290.2
OG0003090	T265_13275	SGUI1_31680.1, SGUI1_31680.5, SGUI1_31680.2, SGUI1_31680.3, SGUI1_31680.4, SGUI1_31680.6
OG0003107	T265_05277	SGUI1_56490.1
OG0003108	T265_06555	SGUI1_26110.1, SGUI1_26110.2
OG0003109	T265_13791	SGUI1_14960.1, SGUI1_14960.2
OG0003110	T265_04583, T265_04581	SGUI1_13620.1
OG0003111	T265_01222	SGUI1_72020.2, SGUI1_72020.1
OG0003112	T265_03161	SGUI1_68200.1, SGUI1_68200.2, SGUI1_68200.3
OG0003114	T265_04310	SGUI1_87490.1
OG0003115	T265_12647	SGUI1_74100.1
OG0003116	T265_06786, T265_16161	SGUI1_88640.3, SGUI1_88640.1, SGUI1_88640.2
OG0003117	T265_00936	SGUI1_18150.3, SGUI1_18150.1, SGUI1_18150.4, SGUI1_18150.2
OG0003120	T265_12987	SGUI1_71000.1, SGUI1_71000.2, SGUI1_71000.3, SGUI1_71000.4, SGUI1_71000.5, SGUI1_71000.6, SGUI1_71000.7, SGUI1_71000.8
OG0003121	T265_03332	SGUI1_1560.1, SGUI1_1560.2, SGUI1_1560.3, SGUI1_1560.4, SGUI1_1560.5
OG0003122	T265_00248	SGUI1_520.1
OG0003124	T265_09973	SGUI1_91070.4, SGUI1_91070.1, SGUI1_91070.2, SGUI1_91070.3
OG0003126	T265_02263	SGUI1_18790.4, SGUI1_18790.2, SGUI1_18790.3, SGUI1_18790.1
OG0003127	T265_00393	SGUI1_86690.1, SGUI1_86680.1
OG0003128	T265_12835	SGUI1_82830.1
OG0003129	T265_00252	SGUI1_2820.1, SGUI1_2820.2
OG0003130	T265_03769, T265_03257, T265_03259, T265_03260	SGUI1_27670.1, SGUI1_27670.2
OG0003131	T265_16261	SGUI1_72680.1
OG0003133	T265_15587	SGUI1_59690.2, SGUI1_59690.3, SGUI1_59690.1
OG0003134	T265_06539	SGUI1_84090.1
OG0003137	T265_13566	SGUI1_81800.1
OG0003138	T265_01867, T265_12886	SGUI1_90870.1
OG0003139	T265_09293	SGUI1_49450.3, SGUI1_49450.4, SGUI1_49450.5, SGUI1_49450.1, SGUI1_49450.2
OG0003140	T265_10611	SGUI1_30810.1
OG0003142	T265_13088, T265_12449	SGUI1_76980.1
OG0003144	T265_07038	SGUI1_39130.1, SGUI1_39130.3, SGUI1_39130.2
OG0003145	T265_10158, T265_10168, T265_16083	SGUI1_20890.1
OG0003146	T265_00190	SGUI1_65240.1, SGUI1_65240.2, SGUI1_65240.3, SGUI1_65240.4, SGUI1_65240.5
OG0003147	T265_04879	SGUI1_49300.1, SGUI1_49300.2
OG0003148	T265_05214	SGUI1_92970.1
OG0003149	T265_14469	SGUI1_56440.1, SGUI1_56440.2
OG0003150	T265_03278	SGUI1_79280.2, SGUI1_79280.1
OG0003151	T265_13108	SGUI1_50050.1
OG0003152	T265_13663, T265_16373, T265_07971, T265_16076	SGUI1_37070.1
OG0003153	T265_11495	SGUI1_74200.1
OG0003154	T265_08108	SGUI1_35560.1
OG0003155	T265_07187	SGUI1_71410.1
OG0003156	T265_05065	SGUI1_38040.1
OG0003157	T265_07210	SGUI1_52580.1
OG0003158	T265_03832	SGUI1_89620.1
OG0003159	T265_10689	SGUI1_56120.1, SGUI1_56110.1
OG0003160	T265_03695	SGUI1_20070.1, SGUI1_20070.2
OG0003161	T265_00163	SGUI1_47060.1
OG0003164	T265_07313	SGUI1_33120.1
OG0003167	T265_04823, T265_15925	SGUI1_94040.1, SGUI1_94040.2
OG0003168	T265_00599	SGUI1_64040.1
OG0003169	T265_10047	SGUI1_15480.2, SGUI1_15480.3, SGUI1_15480.1
OG0003170	T265_09151	SGUI1_17690.1, SGUI1_17690.2, SGUI1_17690.3
OG0003171	T265_14761, T265_14762	SGUI1_73430.1
OG0003172	T265_12118, T265_11052	SGUI1_21760.1
OG0003173	T265_02971	SGUI1_31480.1
OG0003174	T265_08480	SGUI1_75610.1
OG0003175	T265_16305, T265_12278, T265_09707, T265_16168	SGUI1_94210.1
OG0003176	T265_13135	SGUI1_70390.1, SGUI1_70390.4, SGUI1_70390.5, SGUI1_70390.3, SGUI1_70390.2
OG0003178	T265_10413, T265_10411, T265_15781, T265_15620, T265_16328	SGUI1_33190.1
OG0003179	T265_01970	SGUI1_75770.1
OG0003180	T265_15379	SGUI1_4200.1
OG0003181	T265_12891	SGUI1_36580.1
OG0003182	T265_10341	SGUI1_31020.1
OG0003183	T265_04369, T265_16026	SGUI1_12350.1
OG0003184	T265_03526	SGUI1_28100.1
OG0003185	T265_15307	SGUI1_72160.1
OG0003186	T265_04885	SGUI1_29520.1, SGUI1_29520.2
OG0003187	T265_00780	SGUI1_74210.1, SGUI1_74210.2, SGUI1_74210.3
OG0003188	T265_07818	SGUI1_81300.1
OG0003189	T265_01242	SGUI1_57190.1, SGUI1_57190.3, SGUI1_57190.2, SGUI1_57190.4, SGUI1_57190.5
OG0003190	T265_11076	SGUI1_60910.2, SGUI1_60910.4, SGUI1_60910.1, SGUI1_60910.3, SGUI1_60910.5, SGUI1_60910.6, SGUI1_60910.7
OG0003191	T265_13899	SGUI1_47350.1
OG0003192	T265_08136	SGUI1_66710.1
OG0003193	T265_05017	SGUI1_37120.1
OG0003194	T265_03962	SGUI1_70030.1
OG0003195	T265_15661	SGUI1_17740.1
OG0003196	T265_01121	SGUI1_62550.1
OG0003197	T265_14545	SGUI1_95350.1
OG0003198	T265_05273	SGUI1_50800.2, SGUI1_50800.3, SGUI1_50800.1, SGUI1_50800.4, SGUI1_50800.5
OG0003199	T265_08967	SGUI1_93900.1, SGUI1_93900.2
OG0003200	T265_13485	SGUI1_9690.1
OG0003201	T265_10050	SGUI1_14210.5, SGUI1_14210.4, SGUI1_14210.1, SGUI1_14210.2, SGUI1_14210.3
OG0003203	T265_08385	SGUI1_92040.1
OG0003204	T265_14093	SGUI1_20450.1
OG0003205	T265_14205	SGUI1_36520.1, SGUI1_36520.2
OG0003206	T265_06903	SGUI1_17120.1
OG0003207	T265_00236	SGUI1_7760.1
OG0003208	T265_12719, T265_01116, T265_02116	SGUI1_68370.1
OG0003209	T265_04035	SGUI1_79360.1, SGUI1_79360.2, SGUI1_79360.3
OG0003210	T265_15007, T265_15334	SGUI1_11980.1
OG0003211	T265_11261, T265_15387	SGUI1_75470.1
OG0003213	T265_10936	SGUI1_33050.1
OG0003214	T265_02512	SGUI1_10870.1
OG0003215	T265_11178, T265_11179	SGUI1_8250.1, SGUI1_8240.1
OG0003216	T265_09762	SGUI1_64710.1, SGUI1_64710.2
OG0003217	T265_02011	SGUI1_61290.1, SGUI1_61290.2, SGUI1_61290.3
OG0003218	T265_08129	SGUI1_58410.1
OG0003220	T265_04665, T265_04127, T265_14421, T265_09523	SGUI1_62400.1, SGUI1_62400.2
OG0003222	T265_15508	SGUI1_19200.1
OG0003223	T265_07346	SGUI1_92830.1, SGUI1_89130.1, SGUI1_89130.2
OG0003224	T265_01519	SGUI1_38100.1, SGUI1_38100.2
OG0003226	T265_04588, T265_06369	SGUI1_13640.3, SGUI1_13640.4, SGUI1_13640.1, SGUI1_13640.2, SGUI1_13640.5
OG0003227	T265_15188	SGUI1_62020.1
OG0003228	T265_05344	SGUI1_88030.1
OG0003229	T265_01945	SGUI1_76650.1
OG0003230	T265_03970	SGUI1_46930.1
OG0003232	T265_11465	SGUI1_10060.1
OG0003233	T265_15043	SGUI1_21640.1
OG0003234	T265_08452	SGUI1_60940.1
OG0003235	T265_03407	SGUI1_84760.1
OG0003237	T265_01039	SGUI1_25010.1, SGUI1_25010.4, SGUI1_25010.5, SGUI1_25010.6, SGUI1_25010.2, SGUI1_25010.3
OG0003238	T265_00665	SGUI1_65940.1, SGUI1_65940.2
OG0003239	T265_05841, T265_11592	SGUI1_82540.1
OG0003240	T265_09874	SGUI1_7560.1, SGUI1_7560.2
OG0003241	T265_08313	SGUI1_37440.1
OG0003242	T265_08090, T265_12218	SGUI1_53170.2, SGUI1_53170.3, SGUI1_53170.1, SGUI1_53170.4
OG0003244	T265_14655	SGUI1_53600.3, SGUI1_53600.1, SGUI1_53600.2
OG0003245	T265_05102	SGUI1_54190.1
OG0003247	T265_15668	SGUI1_20190.1
OG0003249	T265_02516	SGUI1_64420.2, SGUI1_64420.1
OG0003250	T265_00815	SGUI1_70740.1
OG0003251	T265_15132	SGUI1_86940.1
OG0003252	T265_07596	SGUI1_42320.1
OG0003253	T265_04761	SGUI1_87440.1, SGUI1_87440.4, SGUI1_87440.2, SGUI1_87440.3
OG0003254	T265_04181	SGUI1_64720.2, SGUI1_64720.3, SGUI1_64720.1
OG0003255	T265_08975, T265_08976	SGUI1_93920.1, SGUI1_93020.1
OG0003256	T265_11920, T265_10484, T265_13236, T265_15390, T265_14837, T265_01620, T265_13563	SGUI1_84280.1
OG0003257	T265_09512	SGUI1_11860.1
OG0003258	T265_13426, T265_16113	SGUI1_43380.1
OG0003259	T265_04248	SGUI1_23240.1, SGUI1_23240.2, SGUI1_23240.3, SGUI1_23240.4
OG0003260	T265_07096	SGUI1_84530.6, SGUI1_84530.5, SGUI1_84530.1, SGUI1_84530.2, SGUI1_84530.4, SGUI1_84530.3
OG0003261	T265_13387	SGUI1_34440.1, SGUI1_34440.2, SGUI1_34440.4, SGUI1_34440.3
OG0003263	T265_11723	SGUI1_4740.1, SGUI1_4740.2
OG0003264	T265_14781	SGUI1_15140.1, SGUI1_15140.2, SGUI1_15140.3, SGUI1_15140.4
OG0003265	T265_14465	SGUI1_41990.2, SGUI1_41990.1, SGUI1_41990.3
OG0003266	T265_00355	SGUI1_71570.1
OG0003267	T265_11130	SGUI1_20490.1, SGUI1_20490.2
OG0003268	T265_10845	SGUI1_43470.1, SGUI1_43470.2, SGUI1_43470.3, SGUI1_43470.4
OG0003269	T265_02226	SGUI1_76840.1
OG0003270	T265_05629	SGUI1_63050.1, SGUI1_63050.2
OG0003271	T265_00964	SGUI1_10590.1, SGUI1_10590.2, SGUI1_10590.3
OG0003273	T265_08347	SGUI1_33570.2, SGUI1_33570.3, SGUI1_33570.1
OG0003275	T265_15417	SGUI1_24340.1, SGUI1_24340.2, SGUI1_24340.5
OG0003276	T265_07677, T265_14350, T265_14351, T265_14349, T265_01626	SGUI1_62080.1
OG0003277	T265_14638	SGUI1_33300.1, SGUI1_33300.2
OG0003278	T265_11305	SGUI1_55910.5, SGUI1_55910.3, SGUI1_55910.1, SGUI1_55910.2, SGUI1_55910.4
OG0003279	T265_15092	SGUI1_1800.1, SGUI1_1800.2
OG0003280	T265_00283, T265_07565	SGUI1_78430.1
OG0003281	T265_05670, T265_16020	SGUI1_94800.1
OG0003282	T265_05807	SGUI1_53000.1
OG0003283	T265_14849	SGUI1_95010.1
OG0003284	T265_10799	SGUI1_60880.1, SGUI1_60880.2
OG0003285	T265_10409	SGUI1_22600.1, SGUI1_22600.2
OG0003286	T265_14579	SGUI1_67340.3, SGUI1_67340.2, SGUI1_67340.4, SGUI1_67340.1
OG0003287	T265_11152	SGUI1_8730.2, SGUI1_8730.6, SGUI1_8730.1, SGUI1_8730.3, SGUI1_8730.4, SGUI1_8730.5
OG0003288	T265_03913, T265_15951	SGUI1_68710.1
OG0003289	T265_14827, T265_14826	SGUI1_12330.1
OG0003290	T265_11160	SGUI1_9590.1
OG0003291	T265_10834	SGUI1_16880.1
OG0003292	T265_04681	SGUI1_85560.2, SGUI1_85560.7, SGUI1_85560.1, SGUI1_85560.3, SGUI1_85560.4, SGUI1_85560.5, SGUI1_85560.6
OG0003293	T265_05415	SGUI1_26940.1, SGUI1_26940.2
OG0003294	T265_08998	SGUI1_33330.1
OG0003295	T265_06245	SGUI1_25670.1
OG0003297	T265_11733	SGUI1_17290.2, SGUI1_17290.1
OG0003298	T265_00463	SGUI1_46170.1
OG0003299	T265_07321	SGUI1_77570.1
OG0003300	T265_01803	SGUI1_12800.1, SGUI1_42900.1
OG0003301	T265_10537	SGUI1_44060.1, SGUI1_44060.2, SGUI1_44060.3
OG0003302	T265_14440	SGUI1_7630.1
OG0003303	T265_03311	SGUI1_54570.1, SGUI1_54570.2
OG0003304	T265_09145	SGUI1_6740.1
OG0003305	T265_00774	SGUI1_74260.1, SGUI1_74260.2
OG0003306	T265_14129	SGUI1_56550.1
OG0003307	T265_11890	SGUI1_25860.1
OG0003310	T265_12760	SGUI1_48290.1
OG0003313	T265_02811	SGUI1_54890.1
OG0003318	T265_03220, T265_08727	SGUI1_21360.1, SGUI1_74770.1, SGUI1_48790.1, SGUI1_73620.1, SGUI1_25130.1, SGUI1_2850.1, SGUI1_45930.1, SGUI1_21040.1, SGUI1_49040.1, SGUI1_68090.1, SGUI1_2510.1
OG0003319	T265_08722	SGUI1_40340.1, SGUI1_40330.1
OG0003320	T265_14787	SGUI1_56700.1
OG0003326	T265_12115	SGUI1_67150.1, SGUI1_67150.2, SGUI1_67150.3
OG0003327	T265_12021	SGUI1_77340.1, SGUI1_77340.2, SGUI1_77340.3, SGUI1_77340.4, SGUI1_77340.5
OG0003328	T265_03597	SGUI1_74720.1, SGUI1_74720.2
OG0003329	T265_13725	SGUI1_94900.1
OG0003330	T265_05098	SGUI1_51810.1, SGUI1_51810.2
OG0003331	T265_11448	SGUI1_8990.1
OG0003332	T265_14609	SGUI1_31830.1
OG0003334	T265_07042	SGUI1_28090.1
OG0003335	T265_10561, T265_15187	SGUI1_64570.1
OG0003336	T265_08134	SGUI1_62220.1
OG0003338	T265_06648	SGUI1_16380.2, SGUI1_16380.1
OG0003339	T265_06302	SGUI1_740.4, SGUI1_740.3, SGUI1_740.1, SGUI1_740.2
OG0003340	T265_13297	SGUI1_39650.1
OG0003341	T265_07155	SGUI1_67970.1
OG0003342	T265_10319	SGUI1_13080.1
OG0003343	T265_08839	SGUI1_51630.1
OG0003344	T265_05994	SGUI1_22830.1
OG0003345	T265_13591	SGUI1_88110.1
OG0003346	T265_15250, T265_15251, T265_16311, T265_14424, T265_07896, T265_01009	SGUI1_94480.1
OG0003347	T265_15325	SGUI1_44400.1
OG0003348	T265_00384	SGUI1_53720.1, SGUI1_53720.2, SGUI1_53720.3, SGUI1_53720.4
OG0003349	T265_14676	SGUI1_40150.1, SGUI1_40150.2, SGUI1_40150.3, SGUI1_40150.4
OG0003350	T265_14476	SGUI1_69670.1, SGUI1_69670.2, SGUI1_69670.3, SGUI1_69670.4
OG0003351	T265_03852	SGUI1_73700.1
OG0003352	T265_15477	SGUI1_82560.1
OG0003354	T265_14200	SGUI1_27260.1, SGUI1_27260.2, SGUI1_27260.3, SGUI1_27260.4
OG0003355	T265_14583, T265_15801, T265_08484	SGUI1_69330.1
OG0003356	T265_13187	SGUI1_12230.1
OG0003357	T265_04123, T265_15449	SGUI1_43150.1, SGUI1_43150.3, SGUI1_43150.2
OG0003358	T265_13333	SGUI1_90340.1
OG0003360	T265_15037	SGUI1_32860.1, SGUI1_32860.2, SGUI1_32860.3
OG0003361	T265_01606	SGUI1_19100.3, SGUI1_19100.4, SGUI1_19100.5, SGUI1_19100.1, SGUI1_19100.2
OG0003362	T265_06343, T265_08886	SGUI1_75880.1, SGUI1_75880.2
OG0003363	T265_00732	SGUI1_96800.1, SGUI1_96800.2, SGUI1_96800.3, SGUI1_96800.4
OG0003364	T265_10488, T265_16148, T265_16320, T265_16298	SGUI1_85520.1
OG0003365	T265_03679	SGUI1_18590.1
OG0003366	T265_01582	SGUI1_62040.1, SGUI1_62040.2
OG0003368	T265_14328	SGUI1_37760.1
OG0003369	T265_03934	SGUI1_65500.3, SGUI1_65500.1, SGUI1_65500.2
OG0003370	T265_14039	SGUI1_25520.1
OG0003371	T265_14624	SGUI1_47580.1
OG0003372	T265_13073, T265_02731	SGUI1_94560.2, SGUI1_94560.3, SGUI1_94560.1
OG0003373	T265_10074	SGUI1_15150.1, SGUI1_15150.3, SGUI1_15150.2
OG0003374	T265_16374, T265_16007, T265_04840	SGUI1_95270.1, SGUI1_95270.2
OG0003375	T265_04061	SGUI1_69960.1
OG0003376	T265_13274	SGUI1_47900.1, SGUI1_47900.2, SGUI1_47900.3
OG0003378	T265_07106	SGUI1_83670.1
OG0003379	T265_05624	SGUI1_66050.1
OG0003381	T265_00289	SGUI1_55200.1
OG0003382	T265_00092	SGUI1_70440.1
OG0003383	T265_15451	SGUI1_5930.1
OG0003384	T265_13386	SGUI1_43420.2, SGUI1_43420.1, SGUI1_43420.3
OG0003385	T265_14270	SGUI1_91750.1
OG0003386	T265_03433	SGUI1_21320.1, SGUI1_21320.2, SGUI1_21320.3
OG0003389	T265_12547	SGUI1_46390.1
OG0003390	T265_00408	SGUI1_34480.1
OG0003391	T265_04030, T265_15014	SGUI1_79660.1, SGUI1_79660.2, SGUI1_79660.3
OG0003392	T265_02148	SGUI1_55900.1
OG0003393	T265_13519, T265_15813	SGUI1_32320.1
OG0003394	T265_07062	SGUI1_42420.1, SGUI1_42420.3, SGUI1_42420.2
OG0003395	T265_12933	SGUI1_56010.1
OG0003396	T265_11318, T265_11884	SGUI1_43830.1
OG0003397	T265_03419, T265_06176, T265_06175	SGUI1_21590.1
OG0003399	T265_09816	SGUI1_35220.1, SGUI1_35220.3, SGUI1_35220.2
OG0003400	T265_15283, T265_15284	SGUI1_73340.1, SGUI1_73340.2
OG0003401	T265_05806	SGUI1_32680.1, SGUI1_32680.2
OG0003402	T265_03694, T265_16284	SGUI1_20050.1
OG0003403	T265_04283, T265_04284	SGUI1_50520.1, SGUI1_50520.2
OG0003404	T265_11259	SGUI1_75440.1
OG0003405	T265_00061, T265_05780, T265_08607	SGUI1_47600.2, SGUI1_47600.1
OG0003406	T265_14439	SGUI1_96960.1, SGUI1_6800.1
OG0003407	T265_06019	SGUI1_85310.1
OG0003408	T265_13309	SGUI1_25350.1, SGUI1_25350.2
OG0003409	T265_10546	SGUI1_17100.1, SGUI1_97060.1
OG0003410	T265_15775, T265_00661, T265_16112, T265_12598, T265_12599	SGUI1_69690.1, SGUI1_69690.2
OG0003411	T265_13041	SGUI1_39290.2, SGUI1_39290.1
OG0003412	T265_01015	SGUI1_4820.1
